node_id	node_kind	node_sha256	verdict	source_record	rationale
MIM:13-Hexanediol	ingredient	57783895d4ccbd624e449dff352ab1410682980331e481f7da374de9b0798441	pass	data/ingredients/mapped/13-Hexanediol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:13-Propanediol	ingredient	7514a93ef148955d751071cd257206b4495e906c661ea0fceb443a40c300a86a	pass	data/ingredients/mapped/13-Propanediol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:14-B-D-Galactobiose	ingredient	ce67d469f9950e22e6de6bb5ab83a027e49a075af71f4e69a1c448dd4a743145	needs_curation	data/ingredients/mapped/14-B-D-Galactobiose.yaml	See content-bound ingredient review and its unresolved findings.
MIM:14-Butanediol	ingredient	ee0221eebfbb6bf27da717bc12a61542f5143e6273b95bf95a5ea9615c53567e	needs_curation	data/ingredients/mapped/14-Butanediol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:14-naphthoquinone	ingredient	3914bda624ade04f4c0ecbb8e380752140bba79af8bd48c59eb540f369a6576b	needs_curation	data/ingredients/mapped/14-naphthoquinone.yaml	See content-bound ingredient review and its unresolved findings.
MIM:15-Pentanediol	ingredient	9b1b7f32f22f65e4d727307df7bb63b006decf36b51deab71be85c43a1a5fc55	pass_with_minor_issues	data/ingredients/mapped/15-Pentanediol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:16-Hexanediamine	ingredient	71fd3f9323d8ddb6daab4ab261bb0665016629063ce9a94b7cf51676a03c70f1	needs_curation	data/ingredients/mapped/16-Hexanediamine.yaml	See content-bound ingredient review and its unresolved findings.
MIM:18-Crown-6	ingredient	12d35b467a79290f4bff20c29cccf0dab5fab17335fa8cff76d85c6d22be4d87	pass_with_minor_issues	data/ingredients/mapped/18-Crown-6.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-6-dihydroxybenzoic_Acid	ingredient	046dfbc6aad56c4c9d9bddc7aef80ee031ecd621aa125ef1de7208cb0bce9c11	needs_curation	data/ingredients/mapped/2-6-dihydroxybenzoic_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Acetylpyrrole	ingredient	f13577faf9d59d1736c181f6addcef1e33c5c4765768a3eb4d669ca22d2150da	pass_with_minor_issues	data/ingredients/mapped/2-Acetylpyrrole.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Aminoethylphosphonate	ingredient	5b54b717828f148d037f8b25d20a8b3e1cd2f997897867dcdcdbd94cc658e0cd	needs_curation	data/ingredients/mapped/2-Aminoethylphosphonate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Azetidinone	ingredient	250f2fa15043e53827ac3a1d11524a7e4ad5557908eb49e0fb27311f5b59c501	pass_with_minor_issues	data/ingredients/mapped/2-Azetidinone.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Chlorobenzoic_acid	ingredient	6d18baa3a1cf146d0622db34f1165fcbc75664126324047a5d604d88958e8eab	needs_curation	data/ingredients/mapped/2-Chlorobenzoic_acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Deoxy-D-Ribose	ingredient	30460088813fcb7321d17a3df9f908341fcd9cf37b93653bc27cd2d584150a05	needs_curation	data/ingredients/mapped/2-Deoxy-D-Ribose.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Deoxy-D-glucose	ingredient	ae34db9aa5e48b3ede4458705b47fc026853e4ca4888560cb4f3630a84eb3ace	needs_curation	data/ingredients/mapped/2-Deoxy-D-glucose.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Deoxy-D-ribonic_Acid_Lithium_Salt	ingredient	874888b70ac8528529b3bd5abdf2b4be865ddbb6ec946c5826e4e2feec7fb3e5	needs_curation	data/ingredients/mapped/2-Deoxy-D-ribonic_Acid_Lithium_Salt.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Deoxyadenosine_5-monophosphate	ingredient	29511b1d3a3558cc12982f776aab1e084600e9128c24d667dacfb9b16f66f805	pass	data/ingredients/mapped/2-Deoxyadenosine_5-monophosphate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Deoxyadenosine_Monohydrate	ingredient	d81808f2eb44873be6d1edd15da2513b22a57a9a334b4438e77358e92967cb4b	pass_with_minor_issues	data/ingredients/mapped/2-Deoxyadenosine_Monohydrate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Deoxycytidine	ingredient	69538ee6b377a6843bd09dc23bd15107e2117481f3d61aba8b501f380bc20273	pass	data/ingredients/mapped/2-Deoxycytidine.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Deoxycytidine_5-monophosphate	ingredient	2fbb9653c8371164b7cab524495e0319069bb6a3cc9afa426186d4af8effd47b	pass	data/ingredients/mapped/2-Deoxycytidine_5-monophosphate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Ethylhexanol	ingredient	e9bf08d1a3846425ad0a080649125c7a39c5f70885622f2aee2ce4b2e2ecee7d	pass	data/ingredients/mapped/2-Ethylhexanol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Furfuraldehyde	ingredient	50df219d504d61436acc172c9caa9e8659fd34f5ae66c091a9e35dbe1ac6f976	pass	data/ingredients/mapped/2-Furfuraldehyde.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Hydroxy-34-Dimethoxybenzoic_Acid	ingredient	c49d066234e8a1bc1c17f2a16788faaa2fefa15725afd802ae8dbd8544210ca6	pass	data/ingredients/mapped/2-Hydroxy-34-Dimethoxybenzoic_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Hydroxybutyric_Acid_Sodium_Salt	ingredient	0bd30c59350f7b84bf5601fb081e3cf066c8d35b89e069d1c0f522a243d14785	needs_curation	data/ingredients/mapped/2-Hydroxybutyric_Acid_Sodium_Salt.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Hydroxypyridine	ingredient	f0eb1dd1d22160267c0854f4bed832ad790d9c293f61036bf43908d5173f338c	pass_with_minor_issues	data/ingredients/mapped/2-Hydroxypyridine.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Hydrate	ingredient	9c5bae1bbf332e5c95b10b0f41a1cb0001b1af9f00584e759aa8bbfe2befe480	needs_curation	data/ingredients/mapped/2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Hydrate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Monohydrate	ingredient	b9abdf16a5802a03170204ebaa6d22a4d8d568494c010d79ca3891e1de0403ff	needs_curation	data/ingredients/mapped/2-Keto-D-gluconic_Acid_Hemicalcium_Salt_Monohydrate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Mercaptopyridine_N-oxide_Sodium_Salt	ingredient	ec64e8c180ee15699655834b860901bb3f24c2a04e162d01afe3a1bd1459c603	pass_with_minor_issues	data/ingredients/mapped/2-Mercaptopyridine_N-oxide_Sodium_Salt.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Nitrophenol	ingredient	e53f7be1d704aa922af7d97b9761e542825b97b44f5ed3c605c2b617be5420ab	needs_curation	data/ingredients/mapped/2-Nitrophenol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Piperidinone	ingredient	1a2f97fe80ef66db63e180a762dbbf4e4d84890dea01006c69b5919f6034eef8	pass_with_minor_issues	data/ingredients/mapped/2-Piperidinone.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-Sulfobenzoic_Acid	ingredient	6f58d82cfe6551490c707da7cd42835d8212a49fe54a871c9950186667add7d2	needs_curation	data/ingredients/mapped/2-Sulfobenzoic_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-_Methylthioethanol	ingredient	cc508d8c02361285f5b980cf43b872463100beff1e316da4bd327c39b60bdcba	pass_with_minor_issues	data/ingredients/mapped/2-_Methylthioethanol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-aminobenzoate	ingredient	4c91fe606796eb5b0672e2e02b051475d0bf52cad1df979d3295b9ee3286d905	needs_curation	data/ingredients/mapped/2-aminobenzoate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-aminopentanoic_Acid	ingredient	6d334d905a95d4e4d3f34e2b48270ecd002cc951620e22dc172250b8f49e1009	pass_with_minor_issues	data/ingredients/mapped/2-aminopentanoic_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-bromo-2-nitro-13-propanediol	ingredient	5784eb72cd4af9a274a79f375df69d6c4e0335a4016ecc4e326aab260bbf78ab	pass_with_minor_issues	data/ingredients/mapped/2-bromo-2-nitro-13-propanediol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-butanolCO2	ingredient	8e600b83fae5183cf924933777bf44936cd9c3d9024b9a7b253412114a84c76d	needs_curation	data/ingredients/mapped/2-butanolCO2.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-chloro-4ethylamino-6-isopropylamino-135-triazine	ingredient	c4157e745c33552717ad1a74de048f63504d506418ec20d7ecdebf2368daaff6	pass_with_minor_issues	data/ingredients/mapped/2-chloro-4ethylamino-6-isopropylamino-135-triazine.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-dehydro-D-gluconate	ingredient	1e47c339dd48eb0c79ac9f5b3123e7c4eb4b3739429baf8171c15bebc9f2cbd5	needs_curation	data/ingredients/mapped/2-dehydro-D-gluconate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-deoxyadenosine	ingredient	c389923526f77b5ca195205dc7dbb52525b3c8a3d4518957ac57c8293cba2c9d	needs_curation	data/ingredients/mapped/2-deoxyadenosine.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-deoxyinosine	ingredient	a51c89b057caafdc4d6ac724b664d90f8bbc6be2f3c056bcf3adb229014a1e19	pass_with_minor_issues	data/ingredients/mapped/2-deoxyinosine.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-deoxythymidine-5-4-nitrophenyl_Phosphate	ingredient	d1b1ef06ec8ddf951455a89e9c2ac80a611dc19b05b103fda7bfa14b9d72f6e3	needs_curation	data/ingredients/mapped/2-deoxythymidine-5-4-nitrophenyl_Phosphate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-deoxyuridine	ingredient	feb2aa39058aa05a0a64b4c87ee3b801b2c642fff919ba0206111ffb6dafa0f5	pass_with_minor_issues	data/ingredients/mapped/2-deoxyuridine.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-dichloroethane	ingredient	5bb3d3124a8dc5d3175f3e17ae6599b2c7bdbab5fcf83c8c90dfd0543398733c	needs_curation	data/ingredients/mapped/2-dichloroethane.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-dimethylsuccinic_Acid	ingredient	aff144ae8a91d9e428f6875e6ae541312a6e976298c952d9b004da84b9ac2cf2	needs_curation	data/ingredients/mapped/2-dimethylsuccinic_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-fucosyllactose	ingredient	719ced50d6744818f277ca634c6a213a014ae6fd613da1e60c077fd675b5d263	needs_curation	data/ingredients/mapped/2-fucosyllactose.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-furoic_Acid	ingredient	a1699a8b6d93997ec3bc986713b5590da8c725d79f2447f7eb895b1ad9ef6b22	pass_with_minor_issues	data/ingredients/mapped/2-furoic_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-hydroxybutyrate	ingredient	0883f4b4fb66e60be94a8076ae9017262fa4375238284e395c4c78c71ccac590	needs_curation	data/ingredients/mapped/2-hydroxybutyrate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-mercaptoethanesulfonate	ingredient	434b1fc1e9cee63f9182c34e54266865305c5274560f3069049cf88df5e0db20	needs_curation	data/ingredients/mapped/2-mercaptoethanesulfonate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-mercaptoethanol	ingredient	433d81d2a9672513f702a52044db292820c2577f536c9a2e3f2bccc8cd2436d0	needs_curation	data/ingredients/mapped/2-mercaptoethanol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-methyl-1-butanol	ingredient	e14efac6d6eb3baa1892b6d6a2068f5dbd6a091f658986c87f6b06c8dbed472a	pass_with_minor_issues	data/ingredients/mapped/2-methyl-1-butanol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-methyl-4-isothizaolin-3-one	ingredient	c76b1c13bb2a56825e3843460d0c74b37a7f45239bb2217ffd9db80a6582e639	needs_curation	data/ingredients/mapped/2-methyl-4-isothizaolin-3-one.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-n-Heptyl-4-hydroxyquinoline_N-oxide	ingredient	11384ed4671855b42efeac7bd43cfc5749fa2269365de81fa0ac0d9549c02c22	pass_with_minor_issues	data/ingredients/mapped/2-n-Heptyl-4-hydroxyquinoline_N-oxide.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-naphthyl_Dihydrogen_Phosphate	ingredient	b5d94b9ee41fd65ec16d5d0d6a4614696c681fa72eb45121e67ba4f23ba866a9	pass_with_minor_issues	data/ingredients/mapped/2-naphthyl_Dihydrogen_Phosphate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-naphthyl_Tetradecanoate	ingredient	c53f13f6fc727f76375b75f36290fc40298854700dd8b7d2ad884d7115d11511	pass_with_minor_issues	data/ingredients/mapped/2-naphthyl_Tetradecanoate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-oxobutanoate	ingredient	61633a3ad64143fc4260b08e534065aa67831b946bf71f9dfdc1d16fdf5393b6	pass_with_minor_issues	data/ingredients/mapped/2-oxobutanoate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-oxobutyric_Acid_Sodium_Salt	ingredient	db306362c1894c997c4347f64b0633228d5ead7e59f9f1ad040a1e5bcf76f18d	pass_with_minor_issues	data/ingredients/mapped/2-oxobutyric_Acid_Sodium_Salt.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-oxopentanoate	ingredient	1391cccd5c507224de4b0be1aedb7f2e7d50c4d30805ed49c332f28ff23c6b3e	pass_with_minor_issues	data/ingredients/mapped/2-oxopentanoate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-pentyl-furan	ingredient	6b99354b5841c5dafa2fc79994b7736800c49eed6d54313d846d077b01e1d05a	pass_with_minor_issues	data/ingredients/mapped/2-pentyl-furan.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-propanolCO2	ingredient	0d82c4dc4869dbdfd4d4cbb02722f2c605eb4fb6eaafb97f3f8664ca7bb97ee8	needs_curation	data/ingredients/mapped/2-propanolCO2.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2-undecanol	ingredient	75109f7b058f8c7d53ea69dcefbfc47382de09b7083af970a69d334230c1c245	pass_with_minor_issues	data/ingredients/mapped/2-undecanol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:20AA_mix	ingredient	8dda6f7c681c4b45dd3c37da1735daf3c4f9d4dbb67c100ae40b9e7affaf4605	pass_with_minor_issues	data/ingredients/mapped/20AA_mix.yaml	See content-bound ingredient review and its unresolved findings.
MIM:22-Dipyridyl	ingredient	def1d635050c3e988ede13a7168ad4cc9cdeaab2d121980c1cde15d6d1e2fb57	needs_curation	data/ingredients/mapped/22-Dipyridyl.yaml	See content-bound ingredient review and its unresolved findings.
MIM:22-dibromo-2-cyanoacetamide	ingredient	c33b8a177c93f5a4e548b20115c0ed95bf293c253cae010a685ff5d676f96bd8	pass_with_minor_issues	data/ingredients/mapped/22-dibromo-2-cyanoacetamide.yaml	See content-bound ingredient review and its unresolved findings.
MIM:2244688-heptamethylnonane	ingredient	60a595829f46cfae1272d8e41d98ff397c72bf9e6606740af9b62b503e6425b5	needs_curation	data/ingredients/mapped/2244688-heptamethylnonane.yaml	See content-bound ingredient review and its unresolved findings.
MIM:23-butanediol	ingredient	7b20626baeda284242a7039f67fe02570d92a017b99732796224e22e8d714573	needs_curation	data/ingredients/mapped/23-butanediol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:23-dihydroxybenzoic_Acid	ingredient	731de29d3fd814e0a24c1831b4ebebb625f9e212c79906052f6a3b368b98cad5	needs_curation	data/ingredients/mapped/23-dihydroxybenzoic_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:235-Triphenyltetrazolium_Chloride	ingredient	408042ce0a7a192e132e7b99885833ace7ae0525e0f5d482b40f5a50b16fde30	needs_curation	data/ingredients/mapped/235-Triphenyltetrazolium_Chloride.yaml	See content-bound ingredient review and its unresolved findings.
MIM:24-Dichlorophenoxyacetic_acid	ingredient	9461962b53693d4fa0b7129a759a9f4be053ebc06f84f2c5f6c14655adef4b77	needs_curation	data/ingredients/mapped/24-Dichlorophenoxyacetic_acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:24-Dihydroxybenzoic_acid	ingredient	3f486e4d96832fe0864a7eed62b5751c36cb8758e399a8afad963508cd774faa	needs_curation	data/ingredients/mapped/24-Dihydroxybenzoic_acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:24-Dinitrophenol	ingredient	a8fb957a54c01ba737fb23096d44a6a44ee52e6e79963bb027fc39694ff1144b	pass_with_minor_issues	data/ingredients/mapped/24-Dinitrophenol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:24-diamino-67-di-iso-propylpteridine_phosphate	ingredient	ec95c969671d1c93b07183c348da97c9c67da98e0905760f9f6500e1bec1719c	needs_curation	data/ingredients/mapped/24-diamino-67-di-iso-propylpteridine_phosphate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:25-Dihydroxy-4-Methoxychalcone	ingredient	fa276d6270f4596481903a5605fee9cc557f9baec7092fd86f5785cc290487bc	needs_curation	data/ingredients/mapped/25-Dihydroxy-4-Methoxychalcone.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-Aminophenol	ingredient	018019baf2460dc590cf98c49ac5f8ddeccc3b1642ce1a681b2d201ca2d970f7	needs_curation	data/ingredients/mapped/3-Aminophenol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-Aminopropionitrile_Fumarate	ingredient	bc3de16ddb801cb9439ce4e8e5573653db93599e0c8ee946a5ea6a33061ff048	pass_with_minor_issues	data/ingredients/mapped/3-Aminopropionitrile_Fumarate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-Chloro-4-hydroxyphenylacetic_acid	ingredient	31d9736dd5e5a31b9c324c657f0c1aaa1abd097ff503b5299c0d0a67f6e8730c	needs_curation	data/ingredients/mapped/3-Chloro-4-hydroxyphenylacetic_acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-Chloro-L-tyrosine	ingredient	cc5d993df53adcd4817f84ea63954269b6e1a293b014ac17999b66a240857c07	needs_curation	data/ingredients/mapped/3-Chloro-L-tyrosine.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-Chloroacrylic_acid	ingredient	3452a4b1bbcb6bbf464ca6dba63d062780f013cc6f469ebd7f8c28e459cb32b2	needs_curation	data/ingredients/mapped/3-Chloroacrylic_acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-Hydroxydecanoic_Acid	ingredient	966815b2c92634202eba2ab35491a0c7af5187a8103033e416931403bb71bf8c	pass_with_minor_issues	data/ingredients/mapped/3-Hydroxydecanoic_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-Hydroxyhexanoic_Acid	ingredient	8362cfa480d5dd4220cbc2e957e776b034250a40608ae86946358d63dabe7249	needs_curation	data/ingredients/mapped/3-Hydroxyhexanoic_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-Hydroxypropanal	ingredient	7e54e63f207a695dbaf62e60d93880c1223582e5e5467b70da892d8da41ff153	needs_curation	data/ingredients/mapped/3-Hydroxypropanal.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-Hydroxypropionate	ingredient	2f91a38f1ce5cab20a7b43cfde234f5cb637e7838f94ea51b46502b6f3a0571a	needs_curation	data/ingredients/mapped/3-Hydroxypropionate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-Methyl-2-Oxobutanoic_Acid	ingredient	925466389f32f67fbaf342c60f3743b321f369c15e5ec4f6d6263fda9ccf80e9	pass_with_minor_issues	data/ingredients/mapped/3-Methyl-2-Oxobutanoic_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-Methyl-2-oxobutanoic_Acid_Sodium_Salt	ingredient	43cee36ea049ff0a060659662e4d6277b95be9af4a5c1d22b5504d2baa4d7584	pass_with_minor_issues	data/ingredients/mapped/3-Methyl-2-oxobutanoic_Acid_Sodium_Salt.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-Methylcatechol	ingredient	05d471da488dd9b2d61734c8426a3b8974b48fe40c1e1480d42529e5ba819cfe	pass_with_minor_issues	data/ingredients/mapped/3-Methylcatechol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-Methylglutaric_Acid	ingredient	bc238c8bbf1c8177918ed6d3db271594728ac8212bda8999f9ffc177fd8be946	pass	data/ingredients/mapped/3-Methylglutaric_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-O-Methyl-D-glucopyranose	ingredient	46ab0469bd9bcf444223565340c3d36d36fd2bec89f5067429764fba03d93d7e	needs_curation	data/ingredients/mapped/3-O-Methyl-D-glucopyranose.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-O-methyl-glucose	ingredient	17d79adc6dccaf3c798475afd859a154df04196c188ef0fdbe7309f9f411f5d8	needs_curation	data/ingredients/mapped/3-O-methyl-glucose.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-O-methyl_Alpha-D-glucopyranoside	ingredient	86bd07706a908a21657e71372e3ed3043fd256f864d95558f62c54d809e23d85	needs_curation	data/ingredients/mapped/3-O-methyl_Alpha-D-glucopyranoside.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-O-methylgallate	ingredient	96b12cafa6165c962a54ad745297e75f87311b6064bbabebf4554b3ecd0efdb8	needs_curation	data/ingredients/mapped/3-O-methylgallate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-Pyridinesulfonic_Acid	ingredient	39dfa4b3838f892e8614f3d664b2177c940bb193d43cda52a346a220c8464c85	pass	data/ingredients/mapped/3-Pyridinesulfonic_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-_N-morpholinopropanesulfonic_Acid	ingredient	518d23c2b26315454f2825bed44c8feb31da370d7155702d1f99b4b0368f86e7	needs_curation	data/ingredients/mapped/3-_N-morpholinopropanesulfonic_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-acetylpyridine	ingredient	b406bd56c492156742692df8032a7406ef0e8938c3c8d27cf29d9c70ec87d377	pass_with_minor_issues	data/ingredients/mapped/3-acetylpyridine.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-aminobenzoate	ingredient	b75120cca1fb98bd9237851a1bad88c339a2b0a2fc83eaddb3a1c86b5f0a3732	pass	data/ingredients/mapped/3-aminobenzoate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-aminobutyrate	ingredient	de72be54926146ddbeae1ad33c965bf5dfd088191b562af34f08bf9740a01c2d	pass_with_minor_issues	data/ingredients/mapped/3-aminobutyrate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-aminobutyric_Acid	ingredient	0766cd6a46900b9e9a3d7ce2c478a04b9b02b93aeccfc9a84471f307b7ea2881	needs_curation	data/ingredients/mapped/3-aminobutyric_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-beta-d-glucan	ingredient	6a0c543936735c47abfa403b0f38a5a5e2962f79931c232f7f58c871a8a008fa	needs_curation	data/ingredients/mapped/3-beta-d-glucan.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-dehydro-D-gluconate	ingredient	9eb2efcb105f73dd8d4276f1ad33affa1a974199cb600b7c02802ae4a61675c3	pass_with_minor_issues	data/ingredients/mapped/3-dehydro-D-gluconate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-fucosyllactose	ingredient	e321c6c555cfc8cad1cbec8c3791604b55e66f99d0db0e214a6b00aa3d7f2696	needs_curation	data/ingredients/mapped/3-fucosyllactose.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-hydroxybenzoate	ingredient	db675c3bfa9f98ef87c4013072559ecee1a204129c316c56ca41da28467d0a1c	pass_with_minor_issues	data/ingredients/mapped/3-hydroxybenzoate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-hydroxybenzoic_Acid	ingredient	5a966f56278042ae4b85b27e1d3da2460e805a142cef28fc082570d46968ee67	needs_curation	data/ingredients/mapped/3-hydroxybenzoic_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-hydroxybutyrate	ingredient	a72bcab0b21e5a211d6a93d304b9febd59f23984089ec9d20748d3d6cd8934dd	pass_with_minor_issues	data/ingredients/mapped/3-hydroxybutyrate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-hydroxybutyric_Acid	ingredient	cad2e24d7c8b10c7870bf4f34d13cbfcc45b06bb8f99df70b48aed650d41d4b8	needs_curation	data/ingredients/mapped/3-hydroxybutyric_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-indolyl_Acetic_Acid	ingredient	42a438cbf70789fc4ba709c3e6bd5686d804d2993e97fcaf8be17f1122518388	needs_curation	data/ingredients/mapped/3-indolyl_Acetic_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-methyl-1-butanol	ingredient	57b7fd79e8f90e61694b4ea621d27001cfe2beb491a387ad65ef3501c4105091	pass_with_minor_issues	data/ingredients/mapped/3-methyl-1-butanol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-methyl-2-butenol	ingredient	24c02d8dc72be22db8dd18f12a593e327c63dbbac8c60ab443d8b80209069647	pass_with_minor_issues	data/ingredients/mapped/3-methyl-2-butenol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-methyl-2-oxopentanoic_Acid	ingredient	9a863330246d82a97aac032ca5efd192436889980c576d423ddc105f6212f07c	pass_with_minor_issues	data/ingredients/mapped/3-methyl-2-oxopentanoic_Acid.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-methyl-3-butenol	ingredient	46c08b83b868fe88ea47ebf0ec07f8a873afd6512c33fcf42abf57afc5a9482b	pass_with_minor_issues	data/ingredients/mapped/3-methyl-3-butenol.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-nitropropanoate	ingredient	89a010e77c877a979ed7d9f99882b6f81b76e9ccd5de98011dd344dc4347e83e	needs_curation	data/ingredients/mapped/3-nitropropanoate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-octanone	ingredient	3f583e42d5e50e432d5f1c36012a36d41b53ad874db7c9a8d7e9f78cdf0c86c3	pass_with_minor_issues	data/ingredients/mapped/3-octanone.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-phenylpropionate	ingredient	12f5f5158803b746e355f8451a8d5e4c65268047ba1caffe693cf7e0bb68e583	pass_with_minor_issues	data/ingredients/mapped/3-phenylpropionate.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-sialyllactose_Sodium_Salt	ingredient	1b1a7922d15658e376607a1f1c5883980f5ebca64c2f58844e99fc27bb4b707b	needs_curation	data/ingredients/mapped/3-sialyllactose_Sodium_Salt.yaml	See content-bound ingredient review and its unresolved findings.
MIM:3-trehalosamine	ingredient	003d5f0fab589ee994a33da4a87049576798913e271621f8514e18ee44c28fc7	pass_with_minor_issues	data/ingredients/mapped/3-trehalosamine.yaml	See content-bound ingredient review and its unresolved findings.
