source_record	record_sha256	identifier	preferred_term	mapping_status	prior_verdict	verdict	basis	baseline_commit	baseline_git_blob	review_report	report_sha256	finding_ids
data/ingredients/mapped/Galactose_1-phosphate_Dipotassium_Salt_Pentahydrate.yaml	f5e8481e5f4588940e88d389061bdfee2e23838b653928c4bf3f18ca36c26e53	cas:19046-60-7	Galactose 1-phosphate dipotassium salt pentahydrate	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	05ea813d428ef57883ae6fef91da12a9f10d4425	reports/yaml_record_review/Galactose_1-phosphate_Dipotassium_Salt_Pentahydrate.md	a220f524d993cd1bb776b8eb2dc4c41854ab6763489c72b1293a172017fbcad7	"[""SEM:72d5cdfa12b0ac8f42cc"",""SEM:12b79898c3ba8df8e9ba""]"
data/ingredients/mapped/Galacturonate.yaml	49dbaeb06dfe3de2c76ae32677c28b4d8a5ffc98e011e0d22be525e91ba92a5b	CHEBI:24175	Galacturonate	MAPPED	pass	pass	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	2f8c78628b15c7ac787ffdeb36879085556fa98b	reports/yaml_record_review/Galacturonate.md	ed71feee0e6a6d8349e0f653f1f247cef97b766005324ce68e4114519a855a8a	[]
data/ingredients/mapped/Gallate_Formate.yaml	9d78319b76ed7d373af71815640070f945118372eaa10dbcb46e9356e601a38e	kgmicrobe.ingredient:gallate_formate	Gallate + Formate	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	782ff351d5940a12991d68ae0162d2ea5332d107	reports/yaml_record_review/Gallate_Formate.md	5d4b76b98a423b5373a569fc67a717457e312f32f1df2616028b3cbc74126639	"[""SEM:5bd89b0425515b41cf36""]"
data/ingredients/mapped/Gallic_Acid.yaml	96a80d23472e67a7badb13bc16029b6a76d6704558028a51d2ed821e98c4016e	CHEBI:30778	Gallic Acid	MAPPED	pass	pass	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	5e63cab6422c76c21a4a258a9094e8929ff90863	reports/yaml_record_review/Gallic_Acid.md	e0ad35e6326b5f9d0835ea2269d3838e36654516f8bd1c03dd377145e3070b84	[]
data/ingredients/mapped/Gallium_Iiichloride.yaml	1a5f78e9f26176478821d2ffa981fd90277bd33841dc0f68325e83a125b57b43	cas:13450-90-3	Gallium(III)chloride	MAPPED	pass	pass	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	2e910f845eb5872c8b898f1856ab625863805302	reports/yaml_record_review/Gallium_Iiichloride.md	bcffb7561af3df8faaca54ce6ffb7f28f4b8f97674f75975bcf86d4b59a45fec	[]
data/ingredients/mapped/Gambogic_Acid.yaml	136cda525a854193ab0f3050a2429e8ce79c7365a3b88a517175132973582db5	CHEBI:67521	Gambogic Acid	MAPPED	pass	pass	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	24ba7a4110f664bd7f58219fc653761a51b09b04	reports/yaml_record_review/Gambogic_Acid.md	9a4ad6a6b3dba08f72c824d86f75dc443214afc36881eac83b6ed6b8563dfd2d	[]
data/ingredients/mapped/Gamma-aminobutyric_Acid.yaml	15a7301b5861a2afcf2689e028c6ecbbe2c22b55deb102054f1ba5f5836c83df	CHEBI:16865	gamma-Aminobutyric acid	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	ef6bc741a634b76ab3d4a9b98fac61b07bd15b3b	reports/yaml_record_review/Gamma-aminobutyric_Acid.md	9c85efc6a904329e56bc2dd41a01c86b831e3123eed56f81e8faddc0cf4eb5da	"[""SEM:cdd70d6880163a701cad"",""SEM:49f187bbd710cc53bcc3""]"
data/ingredients/mapped/Gamma-cyclodextrin.yaml	ee11b2d2ddbb40119aec520f180b0d2336e8e7b70c7a57195062ae6e010023bc	CHEBI:495056	Gamma-cyclodextrin	MAPPED	pass	pass	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	a699b2c6a24ca66e5c2fc4a7fb67e10ec269a6f4	reports/yaml_record_review/Gamma-cyclodextrin.md	d7bd3b8bd5b2c905f693e8a93eb254c8bf1fcec4ef3db188e17da9c1aecb0149	[]
data/ingredients/mapped/Garden_Soil.yaml	311b253c5f14ecabb27c644d2ed1493f307e2ddafb815306d849f126d584dec1	ENVO:00002263	Garden soil	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	7fee13bb6e20ab47c68e1152631ee413d20f05f3	reports/yaml_record_review/Garden_Soil.md	82f4a2064e686705bc04e1b4945e4098a05b75de27c38aa6c4694ad004e3c4b9	"[""SEM:7f60bbc9f86d9578758c""]"
data/ingredients/mapped/Gardimycin.yaml	5c7068640645c68734304aa4ab4934d0f4a7967cec686a61300a66b853baee39	mesh:C012993	Gardimycin	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	0c4969e1d4669118a0b2d7418b75c31531ba46a7	reports/yaml_record_review/Gardimycin.md	2160df3ea23679ce544cd15f41363214d87d7081b766724e82d8f48de188b219	"[""SEM:4e81d99490dcb60b0d1f"",""SEM:4e1fb3397da93b8834d7""]"
data/ingredients/mapped/Gelatine.yaml	94ad503b6a359cadd670d12e30c3b6e9cc35c8b1ffb786ef7e90169bba17dbb7	CHEBI:5291	Gelatine	MAPPED	pass	pass	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	17e0d35d75595cc7bcd1211aaeafb42fa155e63a	reports/yaml_record_review/Gelatine.md	f780ab89e510fda9c83b5fd1aafd296b4b844cf1f2237274ed43438e0e036b9b	[]
data/ingredients/mapped/Gelrite.yaml	81996f0671d0ca15d3290928a11a9ff98808df0faf4b032dcc6330604149cb93	CHEBI:85248	Gelrite	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	95d9741b856efd50d88f3e8e0cc5765b4da22af1	reports/yaml_record_review/Gelrite.md	a916862765034c3fe47f47a30bdd8f2f947060ae12fa5d731df61216a2b91a00	"[""SEM:cc12bb516f0adc5c9ab9""]"
data/ingredients/mapped/Geneticin_G418.yaml	94d2a28ec4de8a7ab984c0b2b830580651cf0c43d5a2a382c2ceeda9f886bf8b	CHEBI:42768	Geneticin G418	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	69feb0efbbff2214cb349fa864774bf201018c1c	reports/yaml_record_review/Geneticin_G418.md	9dcaa5c7a471e34bfee98e12c8bda0001a6f205ea464cb12628b04d960f6cb04	"[""SEM:e7274aec7248d0237dd4"",""SEM:ef4ff6558048bb387f0d""]"
data/ingredients/mapped/Gentamicin.yaml	f7624a1884f865e2cd2ba0c1826099e4dfe0bf06e6705aa081018108b82c0fb0	CHEBI:17833	Gentamicin	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	9d9cd4025950840782a0e2358bf00bae630c46b7	reports/yaml_record_review/Gentamicin.md	c2eeac5c50f5f69c4c5eb010e59ff18b3eb8fdda69b114fc7e5ce3657388d259	"[""SEM:f815478a76701ad02d2c""]"
data/ingredients/mapped/Gentamicin_C2b.yaml	9d52674a3c24382aa8294b5841828b725ebc9eed61dabf1f4c2db33cbaf09f80	CHEBI:81283	Gentamicin C2b	MAPPED	pass	pass	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	cd1480c9e23a112dac53fc6c47fcee94e03258ec	reports/yaml_record_review/Gentamicin_C2b.md	a9a52b87a88670300f789ea0e6e0ab8070cb0e99d54c0e5c7cf1aeb9bc4219aa	[]
data/ingredients/mapped/Gentamicin_Sulfate_Salt.yaml	095dc20b951143d620772198335e036c6a2ac340b3a7051729f0bed637ae1d92	CHEBI:5312	Gentamicin sulfate salt	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	1f2fddd1e2e0324d9252199f4e3d158aa63b2b55	reports/yaml_record_review/Gentamicin_Sulfate_Salt.md	c370b0962b23c9392d63caffc48b2da7e4277aa88a3827837ff01a2158a1813f	"[""SEM:9b7f20dccb83b37fa250"",""SEM:e85707f75879612601a6""]"
data/ingredients/mapped/Gentibiose.yaml	c1ec749eb289b72ffcbab4e33ee66694259a5de1ab9c4df8769859f2f062341b	CHEBI:28066	Gentibiose	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	38a646605ca3ae90d9f3961a6a9ee65264e4ce08	reports/yaml_record_review/Gentibiose.md	5fd45331fb1b6fa1d30acb5481636ca7e1d027d78241e7c02a575a839fd89561	"[""SEM:2182da5a9a975b91c87c"",""SEM:685ec2e2f888269efab8""]"
data/ingredients/mapped/Gentisic_Acid.yaml	b386900a900406d71834f500debf08bf47b03be0e7d3ef69e5e131fec714ccad	CHEBI:17189	Gentisic acid	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	dea863fcf4e50f1c3170bc159c2c909333bbe45c	reports/yaml_record_review/Gentisic_Acid.md	3b0b33635c32d14f23b60cfeda2edf4961084726b674ffac3231623e187e8bfe	"[""SEM:8a5e9fc017835ad694cf"",""SEM:0dcbac9f4e6f84ef6b69""]"
data/ingredients/mapped/Geomycin.yaml	fa269060e6ebc77f8c8bdf474dbae2432967d180e859387780789a8268d19bda	mesh:D010118	Geomycin	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	40f3ae66d8d1e9d541af96cd3ac70972b8e76664	reports/yaml_record_review/Geomycin.md	f91815423f154a8538230c0241c4c607c12a05b8563c23469f3cd3a2a7bcd802	"[""SEM:fb3a6cf37e8dbcdd7633"",""SEM:480f6a8774fa47a7328e""]"
data/ingredients/mapped/Gepotidacin.yaml	1caad9bde41e53d8cfc1d96c0603a7c2345bf5ab2d08008e03dcfe5d1c7f0341	CHEBI:747127	Gepotidacin	MAPPED	pass	pass	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	5a6c5fa43bb7640f4d3450d06ab3ef67df149d96	reports/yaml_record_review/Gepotidacin.md	7831a263448c12c3f12d0fcced332ba629b551ad2f01b1e50593a980651c9674	[]
data/ingredients/mapped/Geraniol.yaml	c3d623e5bc7c53c38ce08e223dfcfb1a6e01a0673a9195f393f75eb1ad662291	CHEBI:17447	Geraniol	MAPPED	pass	pass	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	905a6389bc2ecb3ff2e77b0241523799eae37f15	reports/yaml_record_review/Geraniol.md	0d11933559d08ef1be25ccbc23e4f5ecc0d0cd93ec936255f7d0328ed3400314	[]
data/ingredients/mapped/Ginger.yaml	cb317303c647012330b4651c12fd1fc3114b220d5af1470b8f0580562745b567	NCIT:C66725	Ginger	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	63e826af8bd742dbeac52ca3de28532b436c9e1d	reports/yaml_record_review/Ginger.md	4fd908c41f0cdfa2afa752a967204dc0934a613d7340a98131f2bbf2b63bf572	"[""SEM:bd5bb626c3d728eb189c""]"
data/ingredients/mapped/Ginkgolide_A.yaml	2628e5b30316f3c2debc0ac55dddd33515e1c3cfb77a102488ad3a13bb9d57f3	CHEBI:5355	Ginkgolide A	MAPPED	pass	pass	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	1878652cc6f49a5eab4e2990b2fce35331c6f09f	reports/yaml_record_review/Ginkgolide_A.md	7e9c0140286fabb841b091c1e4daf4ab74c9eee751e17c3def0e6ad13109e0d3	[]
data/ingredients/mapped/Ginkgotoxin.yaml	1393f035580fd185176f8f41736d79fbb027558cebe71a42f38260bccf31c4f9	CHEBI:166575	Ginkgotoxin	MAPPED	pass	pass	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	d516660d0e5f94f81d49926e0daa25c3c9032a23	reports/yaml_record_review/Ginkgotoxin.md	580a19ab8d4f3ab51b417828ee6166374136978dc1be4311fdd0f3c056d41a5e	[]
data/ingredients/mapped/Glebomycin.yaml	f14ec57e02fe9731bb5318f0491635540564ec1e7d376d9509eb03ac4eeea1ed	NCIT:C90636	Glebomycin	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	df829980fdce8958e3abe94fa9e6c4c5146a2196	reports/yaml_record_review/Glebomycin.md	1e0f31606c3c02cbcb1d69c8cf460fc773363c0f48803443028c748e6fcb29d1	"[""SEM:b37ae62735ee91b40c2c"",""SEM:7c1d85dae5be254b089c""]"
data/ingredients/mapped/Glucomannan_Konjac.yaml	059075f17052db769b1cdc50bb2bcae61fcc28815cc96341ce28bd7ceddb2cd9	cas:11078-31-2	Glucomannan (konjac)	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	374b93897de45abfcf9f75e56cc836d36474fd2b	reports/yaml_record_review/Glucomannan_Konjac.md	a20e17184f69ef7b8cbdfd224c7c8bd880b79d729c9a38afe9fa189ed7f53bad	"[""SEM:2a8f17ab29c2ac75c5c1"",""SEM:5a74d07dac743f1efe8f""]"
data/ingredients/mapped/Gluconate.yaml	ec60bb9b913d319a971ce851712757a1501e2efe680b565d0e801d0755bc03f1	CHEBI:24265	Gluconate	MAPPED	pass	pass	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	12624f344a3865e8d8c88159de55b97a9409ef02	reports/yaml_record_review/Gluconate.md	e609b4c71e7ed2a9550cadb1ebe7f40f64d7bf8cd10b5af96a3b4752aae10593	[]
data/ingredients/mapped/Gluconic_Acid.yaml	c5d8f1517e07217d02cbc5f9d0b49f3b5ab518a0850a273f865a2ee8e88a7412	CHEBI:24266	Gluconic acid	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	ab6825769410dd42255f20a44413cd6309dc968a	reports/yaml_record_review/Gluconic_Acid.md	6ba2ee657676eb3efe53ee476f78c6af302771ca3aeaf84bcf5e4cd405c23291	"[""SEM:c4ec9897718c43728121"",""SEM:68cbebb3dbe4ef2db62b"",""SEM:2d069f2ac443a535ed6d""]"
data/ingredients/mapped/Glucosamine.yaml	dd7b0f542305b104f08b74c039ad2fda108796e7235c3eb3825616143ad92da8	CHEBI:5417	Glucosamine	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	b71b4857cd2dddaadb77b9ff1462fb77fddd92bb	reports/yaml_record_review/Glucosamine.md	b940d9d8801974befca8aadf87c09c11e23007a27056b8b68e7ccb5c52079f24	"[""SEM:a09dc185143b7f3973ac""]"
data/ingredients/mapped/Glucose.yaml	215b731f3f37b4eaa43751f930d9709fff85ea34319efdeeac2d8f4712e744e9	CHEBI:17234	Glucose	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	dfa879b612240175b5fc03e4dd01fe169f0b2980	reports/yaml_record_review/Glucose.md	a73391d1847e6c1c62b281b61b96ab65f480b9cb09bfb5f62e29d8291a8111a0	"[""SEM:1e0998c208c8629e7ea1"",""SEM:0870710d7ebc2f2d5351""]"
data/ingredients/mapped/Glucose_1-phosphate.yaml	1552deda8ced71002bde65f7dd753d3be40c0fda327c6f9ed8fbc98649a40d26	CHEBI:16077	Glucose 1-phosphate	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	53dd07a5d11cae445036dc084be3ce0b9ecbf4f9	reports/yaml_record_review/Glucose_1-phosphate.md	9fc3c241f2a874509cc57080d5d00ca6a0886fb5b0d320f230c9b14ad3573fb1	"[""SEM:d139c9d57eca32e95420""]"
data/ingredients/mapped/Glucose_2.yaml	bb5ada131940775cce28d997888912c5337dd39aaab35d95bf8c566cb2bb22ed	CHEBI:17234	glucose	REJECTED	pass_with_minor_issues	excluded_rejected	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	714149646083f19e55a9006aecdf310c00d0804b	reports/yaml_record_review/Glucose_2.md	875173351380a8994a5abae3a54c9e7bc3f2e9a0040b324c2eb742abc278f002	[]
data/ingredients/mapped/Glucose_Acetate.yaml	d5281a934e28ecdf00fc6abea2884587c1624527dd1172952c8710dfd1f6a2a3	kgmicrobe.ingredient:glucose_acetate	Glucose + Acetate	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	e60bc8a014166973bf52a1e60274fbd4b2ed67f2	reports/yaml_record_review/Glucose_Acetate.md	4ba98813df3368f8b18e34e041f45ab458f37b766e4f417cd57af13ccba37703	"[""SEM:6f176af90001f8f25636""]"
data/ingredients/mapped/Glucose_Cellobiose_Starch_Trypticase_Yeast_Extract.yaml	34723916c18d5bdcc0f9db97894e83201077c2bce417221dcefeb08bcfb666a8	kgmicrobe.ingredient:glucose_cellobiose_starch_trypticase_yeast_extract	Glucose + Cellobiose + Starch + Trypticase + Yeast Extract	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	264a624896c699aa64688ab9b91c1c8d116edea7	reports/yaml_record_review/Glucose_Cellobiose_Starch_Trypticase_Yeast_Extract.md	9df03e62664ebbac3f81e096ad9d6dbd89aa05042ed4682970703bd7aff7cd80	"[""SEM:3fd38b028bf3c25052b0""]"
data/ingredients/mapped/Glucose_Formate.yaml	3b17a11320805d2c7730f65a1fe8e881996254ec107de3371a93d9080716bd96	kgmicrobe.ingredient:glucose_formate	Glucose + Formate	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	e709e49cb06c1bb059e8a3bc7cafb5f10f59cf56	reports/yaml_record_review/Glucose_Formate.md	cf5d6a3cc016614d91982dba9b937243c854338cadc214bce4a9778cd137e85d	"[""SEM:00843319272656e9765d""]"
data/ingredients/mapped/Glucose_Lactate.yaml	7daf69bbc2ebf6c0eb8a123fd3f3e4df11a6f3a9d105a3a1f61b559b49274e2d	kgmicrobe.ingredient:glucose_lactate	Glucose + Lactate	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	704cf795b721bf0684db8de2966f2329a7cd3d5d	reports/yaml_record_review/Glucose_Lactate.md	52ff1ec00e41ae222767bcb3a83af84da8b272fb96b9de302562a0742ea420b5	"[""SEM:a0f8189b69b7aeeb1128""]"
data/ingredients/mapped/Glucose_Maltose_Cellobiose_Starch_Glycerol.yaml	55a4ee1c6e3b7fd14c60a946cf3ba30070c14963c7137ccd87b6a11511318354	kgmicrobe.ingredient:glucose_maltose_cellobiose_starch_glycerol	Glucose + Maltose + Cellobiose + Starch + Glycerol	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	acdd7b07bac916a33f900a0495dd449818789214	reports/yaml_record_review/Glucose_Maltose_Cellobiose_Starch_Glycerol.md	ebab67fcb229d624bb59916e3b875e7cd7383d03f65f268cedafec80ec2c34e8	"[""SEM:b815e04235b89370328d""]"
data/ingredients/mapped/Glucose_Peptone-yeast_Extract.yaml	e37175824a9e5c477fedd007a279b35056d89ab2b8c4ab5f8f8b9504e09794a5	kgmicrobe.ingredient:glucose_peptone_yeast_extract	Glucose Peptone-yeast Extract	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	9fb3af271fb7050721446025d2337ec4f9ed5c6d	reports/yaml_record_review/Glucose_Peptone-yeast_Extract.md	c29dfa7ccc3f295339c8c9d7b32d19253c63db26e1c9a5565288fad60abd14e9	"[""SEM:d8f11900bf0f924ec7c6""]"
data/ingredients/mapped/Glucose_Xylose.yaml	bfe6131c9ea1cd4558e93d984bbb63e4ae1ed1010b130b11847f4f299188260f	kgmicrobe.ingredient:glucose_xylose	Glucose + Xylose	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	37169a54d4a7dd641f9db6cc3dc2ca3ab8c85ecd	reports/yaml_record_review/Glucose_Xylose.md	773fe8bd275fbec2abafaa75814330ec1ca386e1d15c7ee753ab5a8d2220107d	"[""SEM:7c98929be346c4d2ec69""]"
data/ingredients/mapped/Glucose_Yeast_Extract.yaml	3ff6a7bf89fde88ffbf567d2313841253492bf0af7a0ae5ad7b06ed44bcf40cc	kgmicrobe.ingredient:glucose_yeast_extract	Glucose + Yeast Extract	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	a1ebba69b46904dfce2d5a6d48e3d1a3a2f45de4	reports/yaml_record_review/Glucose_Yeast_Extract.md	3d490852948017d7d3572ee1fd81fb0d46463c411fccc72f68d6d6388c0d8162	"[""SEM:b905ae5247446e6e32e4""]"
data/ingredients/mapped/Glucuronamide.yaml	848e41f6a504664b56e47f076bbb59e8c9e888487355df65b5d121d7a1974458	cas:3789-97-7	Glucuronamide	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	e02050f2e549b6f7469ea8e6b0b8a4ba342fb943	reports/yaml_record_review/Glucuronamide.md	8454b03284e0d4da46286ea2b460fe75c257053779ed17b6d00f5d63c6286697	"[""SEM:5311ff230bef8cfcb149""]"
data/ingredients/mapped/Glucuronate.yaml	2a1255a2eee50c4fa4ba1c9a19253b199fb641432ddcdd7671cb7571cd816778	CHEBI:24297	Glucuronate	MAPPED	pass	pass	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	75b44c25a93e60488b3c87b704df77012759e099	reports/yaml_record_review/Glucuronate.md	71dc1fd94f8e7a09fbe8374109f6c45a5ce5f5686967b9a0e9d5b4fe7ea683e8	[]
data/ingredients/mapped/Glutamate.yaml	fb2de060657b86180c75ae9ac226f38fba1478890bbc0f4ae18f122d9947a480	CHEBI:29987	Glutamate	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	e42b470b8d5d2c0ce65b14065138f87c96288849	reports/yaml_record_review/Glutamate.md	4ffc68f535aff1da876511995ad81e18672350a4b6f8ef61112a9bd0dc24bd2f	"[""SEM:3ee0f6f6bd1d4d46bdfb""]"
data/ingredients/mapped/Glutamic_Acid.yaml	6659214935592ce3ea2d7e3391ccdb615679b32eca645fe6cb3dd685b2f61320	CHEBI:18237	Glutamic acid	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	bf35df8c202a622827e52401f7addf1ed5879c39	reports/yaml_record_review/Glutamic_Acid.md	15669208a77f66bf78fb61883c88956760480f08e4f26ae2cd63920038b156d4	"[""SEM:062716930cc902e9f58e""]"
data/ingredients/mapped/Glutamyl-glutamic_Acid.yaml	57328349e1b7e7b920db30865d254915a749ed26b651a8e4c7b4fa30b6a4095b	CHEBI:5390	Glutamyl-glutamic Acid	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	3fd2554983956cadd980c88cd3cdd7761ebd4579	reports/yaml_record_review/Glutamyl-glutamic_Acid.md	b751b9f277388b447799245cb75f3f7efb011feace9116babb766a583b2af38e	"[""SEM:a657ab3432d5fce771ae""]"
data/ingredients/mapped/Glutaraldehyde.yaml	40cda6060deebcf27469a0903ec5ee8343ea1194fe521e65db03be74937b6135	CHEBI:64276	Glutaraldehyde	MAPPED	pass	pass	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	f36da0054c2e77d832ef81f2180b7ae554936a1e	reports/yaml_record_review/Glutaraldehyde.md	cdf58d25e884277b26c22bfa64350e50ec129e3934f4099549052427488c8553	[]
data/ingredients/mapped/Glutarate.yaml	7135ef010e6e0231e04e7e9d5dbade037949fc49f81a0ae6104ba8ef9020b624	CHEBI:24329	Glutarate	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	834f3e9f2ca456b1d9370ade69f3f4a2aaf678fd	reports/yaml_record_review/Glutarate.md	d0325528ffd9da20b03e35795f06597298314962291aca35fa14c8adac2078f6	"[""SEM:4d8e1747809d6a5e268e""]"
data/ingredients/mapped/Glutaric_Acid.yaml	727a6ea75ee2da6c4bc8c0ab9bef77ad41001166727c27bb430e4e05dc26b7c3	CHEBI:17859	Glutaric acid	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	bc9b65c7b3b234336a4c819f9e765a8cb1e9d2c4	reports/yaml_record_review/Glutaric_Acid.md	6a2e2ae410a1d45f6b8ae05f6383eb5ef9c6c7ff253f73d3667ad91642ec996b	"[""SEM:f263626cc4a533fc0caf"",""SEM:c48adabf69b367aabd32""]"
data/ingredients/mapped/Glutathione.yaml	c4b3b3d8350b182aff417029849e53a271af80f51de35e6b2a0920961a0f90d6	CHEBI:16856	Glutathione	MAPPED	pass	pass	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	cfde49827fd59f1c1401134330523fdc4689c11d	reports/yaml_record_review/Glutathione.md	c116caf15692f396d86bb46fd876fc5913647c7e2adeccaf1d2b43f4acd49a2e	[]
data/ingredients/mapped/Glutathione_Oxidized.yaml	10eeb8853420eda024dd2160b11e9fea95320d3feda6674526d9afd7d102b0fd	CHEBI:17858	Glutathione oxidized	MAPPED	needs_curation	needs_curation	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	17714253f219da8e91e6a6e6006e39d9b94c1967	reports/yaml_record_review/Glutathione_Oxidized.md	9b11e9f0d9ee34510dfbc82e7b0be6c3c17a2978205e2cff08aee3de028e40af	"[""SEM:5594c46c9bd5d0ec62a8""]"
data/ingredients/mapped/Gly-DL-Asp.yaml	24c482ea156d61cdf83da519243c5101ee6b8cdc1f24490508de1933fa61c29e	cas:79731-35-4	Gly-DL-Asp	MAPPED	pass_with_minor_issues	pass_with_minor_issues	unchanged_source_with_existing_semantic_review	44093d6e5275b7965e55f8bc01457c3a7a736692	0e2b4be44327c5bc51c2b9393b47d98435664781	reports/yaml_record_review/Gly-DL-Asp.md	ea16b9ccd8263a3ab79bc45fb613a65fe82237f4b74c40249be54df26b2aff4b	"[""SEM:26ccc5bac520bdd48eae""]"
