finding_id	source_record	record_scope	kind	severity	affected_unit	disposition	reason	evidence
SEM:153d4234d67b07dc2e38	data/ingredients/mapped/Lithium_Chloride_Hydrate.yaml	active	existing_record_review	major	data/ingredients/mapped/Lithium_Chloride_Hydrate.yaml	open	The CAS-primary hydrate identity, PubChem hydrate structure, and close match to anhydrous CHEBI:48607 pass, but final SSSOM is missing the kgmicrobe compound anchor rows tracked by hydrate_grounding.	reports/yaml_record_review/Lithium_Chloride_Hydrate.md
SEM:dddd850304571417142a	data/ingredients/mapped/Lithocholic_Acid.yaml	active	existing_record_review	major	data/ingredients/mapped/Lithocholic_Acid.yaml	open	The CHEBI:16325 identity, CAS value, PubChem structure, and real ChEBI synonym pass, but Tricine and berbaman labels are exported as final SSSOM synonyms.	reports/yaml_record_review/Lithocholic_Acid.md
SEM:9d49cc3ba999a0fd0244	data/ingredients/mapped/Liver_Digest.yaml	active	existing_record_review	major	data/ingredients/mapped/Liver_Digest.yaml	open	The MICRO:0001668 liver-digest identity, mixture type, occurrence count, and final SSSOM row pass, but PROTEIN_SOURCE is provisional.	reports/yaml_record_review/Liver_Digest.md
SEM:d85d40a2e9db43cab825	data/ingredients/mapped/Liver_Extract.yaml	active	existing_record_review	major	data/ingredients/mapped/Liver_Extract.yaml	open	The MICRO:0001363 liver-extract identity, mixture type, occurrence count, and final SSSOM row pass, but PROTEIN_SOURCE is provisional.	reports/yaml_record_review/Liver_Extract.md
SEM:88353e7c72fb1fa9e82f	data/ingredients/mapped/Liver_Extract_Concentrate.yaml	active	existing_record_review	major	data/ingredients/mapped/Liver_Extract_Concentrate.yaml	open	The record maps liver extract concentrate exactly to generic MICRO:0001363 liver extract and PROTEIN_SOURCE is provisional.	reports/yaml_record_review/Liver_Extract_Concentrate.md
SEM:5e93a87e20232b84d11e	data/ingredients/mapped/Liver_Extract_Infusion.yaml	active	existing_record_review	major	data/ingredients/mapped/Liver_Extract_Infusion.yaml	open	The record maps liver extract infusion exactly to generic MICRO:0001363 liver extract and PROTEIN_SOURCE is provisional.	reports/yaml_record_review/Liver_Extract_Infusion.md
SEM:16c5077bc2475df43f53	data/ingredients/mapped/Lomefloxacin_Hydrochloride.yaml	active	existing_record_review	major	data/ingredients/mapped/Lomefloxacin_Hydrochloride.yaml	open	The exact CHEBI:6518 identity, CAS value, PubChem structure, exact synonym, and final SSSOM row pass, but SELECTIVE_AGENT is provisional.	reports/yaml_record_review/Lomefloxacin_Hydrochloride.md
SEM:1672b0155f31409f440f	data/ingredients/mapped/Lydimycin.yaml	active	existing_record_review	major	data/ingredients/mapped/Lydimycin.yaml	open	The exact NCIT:C90684 identity and final SSSOM row pass, but SELECTIVE_AGENT is provisional.	reports/yaml_record_review/Lydimycin.md
SEM:073b94c9b4430d55fbd2	data/ingredients/mapped/M-inositol.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/M-inositol.yaml	open	The rejected duplicate tombstone is absent from final SSSOM, but stale scyllo-oriented structure/synonym/role payloads remain in YAML.	reports/yaml_record_review/M-inositol.md
SEM:895f6bfd07ee1bf23750	data/ingredients/mapped/M-xylene.yaml	active	existing_record_review	major	data/ingredients/mapped/M-xylene.yaml	open	The exact CHEBI:28488 identity, CAS value, PubChem structure, exact synonyms, and final SSSOM row pass, but CARBON_SOURCE is provisional.	reports/yaml_record_review/M-xylene.md
SEM:83b23ae76e4b7c968dbc	data/ingredients/mapped/MES_Hydrat.yaml	active	existing_record_review	major	data/ingredients/mapped/MES_Hydrat.yaml	open	The CAS-primary MES monohydrate identity and narrow anhydrous CHEBI parent pass, but final SSSOM exports an anhydrous MES label as an other synonym.	reports/yaml_record_review/MES_Hydrat.md
SEM:101c73d3a1a2c4430bf7	data/ingredients/mapped/MES_sodium_salt.yaml	active	existing_record_review	major	data/ingredients/mapped/MES_sodium_salt.yaml	open	The exact CHEBI:62955 identity, CAS value, PubChem structure, exact synonyms, and final SSSOM row pass, but BUFFER is provisional.	reports/yaml_record_review/MES_sodium_salt.md
SEM:a6e0edae74af20ae4ad3	data/ingredients/mapped/Macro_Component_1_For_J_Medium.yaml	active	existing_record_review	major	data/ingredients/mapped/Macro_Component_1_For_J_Medium.yaml	open	The local fallback identity and final SSSOM row pass, but this named J medium stock still lacks component-level curation.	reports/yaml_record_review/Macro_Component_1_For_J_Medium.md
SEM:3f27d1cca77996777aef	data/ingredients/mapped/Macro_Component_2_For_J_Medium.yaml	active	existing_record_review	major	data/ingredients/mapped/Macro_Component_2_For_J_Medium.yaml	open	The local fallback identity and final SSSOM row pass, but this named J medium stock still lacks component-level curation.	reports/yaml_record_review/Macro_Component_2_For_J_Medium.md
SEM:055f280b4c00895fa1b5	data/ingredients/mapped/Magnesium_Acetate.yaml	active	existing_record_review	major	data/ingredients/mapped/Magnesium_Acetate.yaml	open	The exact ChEBI identity, CAS, structure, exact synonyms, and final SSSOM row pass, but CARBON_SOURCE is only backed by CultureMech Mineral evidence.	reports/yaml_record_review/Magnesium_Acetate.md
SEM:4df932d370af1e3effd6	data/ingredients/mapped/Magnesium_Chloride.yaml	active	existing_record_review	major	data/ingredients/mapped/Magnesium_Chloride.yaml	open	The hexahydrate identity and mineral role pass, but final SSSOM still exports a dihydrate label, an anhydrous formula, and stock-solution text as other synonyms.	reports/yaml_record_review/Magnesium_Chloride.md
SEM:b549421690f5d64414d7	data/ingredients/mapped/Magnesium_Nitrate_Hexahydrate.yaml	active	existing_record_review	major	data/ingredients/mapped/Magnesium_Nitrate_Hexahydrate.yaml	open	The CAS-primary exact identity and close ChEBI parent are appropriate, but the final SSSOM is missing the exact kgmicrobe.compound registry anchor row.	reports/yaml_record_review/Magnesium_Nitrate_Hexahydrate.md
SEM:2b3741abe841db696ce3	data/ingredients/mapped/Magnesium_Sulfate.yaml	active	existing_record_review	major	data/ingredients/mapped/Magnesium_Sulfate.yaml	open	The anhydrous identity and hydrate filtering pass, but the CultureMech mineral evidence is attached to SULFUR_SOURCE while MINERAL_SOURCE has no evidence.	reports/yaml_record_review/Magnesium_Sulfate.md
SEM:e1ad8f62b672883bbe18	data/ingredients/mapped/Malate.yaml	active	existing_record_review	major	data/ingredients/mapped/Malate.yaml	open	The exact CHEBI:25115 identity and exact synonyms pass, but final SSSOM exports a neutral malic-acid CAS token and the carbon/energy roles are provisional.	reports/yaml_record_review/Malate.md
SEM:93d753050b588f237eed	data/ingredients/mapped/Maleic_Acid.yaml	active	existing_record_review	major	data/ingredients/mapped/Maleic_Acid.yaml	open	The exact CHEBI identity, corrected CAS, structure, and IUPAC synonym pass, but final SSSOM exports a comma-joined pair as one other token.	reports/yaml_record_review/Maleic_Acid.md
SEM:7c344944c70d737726d3	data/ingredients/mapped/Malonic_Acid.yaml	active	existing_record_review	major	data/ingredients/mapped/Malonic_Acid.yaml	open	The exact CHEBI identity, CAS, structure, exact synonym, and final SSSOM row pass, but CARBON_SOURCE is only a provisional name-pattern prediction.	reports/yaml_record_review/Malonic_Acid.md
SEM:1d6235ef03ebdc733f8d	data/ingredients/mapped/Malt_Extract.yaml	active	existing_record_review	major	data/ingredients/mapped/Malt_Extract.yaml	open	The FoodOn malt-extract identity and catalog variants pass, but CARBON_SOURCE is only a provisional name-pattern prediction.	reports/yaml_record_review/Malt_Extract.md
SEM:a3fbef4ba296e4f0e2ff	data/ingredients/mapped/Malt_Extract_Agar.yaml	active	existing_record_review	major	data/ingredients/mapped/Malt_Extract_Agar.yaml	open	The local exact registry row and close FoodOn parent pass, but this complete malt-extract-agar formulation lacks component-level curation.	reports/yaml_record_review/Malt_Extract_Agar.md
SEM:a0a6fa4f0bdbeedc4223	data/ingredients/mapped/Malt_Extract_Agar_Nissui.yaml	active	existing_record_review	major	data/ingredients/mapped/Malt_Extract_Agar_Nissui.yaml	open	The local exact Nissui row and close FoodOn parent pass, but this supplier-specific malt-extract-agar formulation lacks component-level curation.	reports/yaml_record_review/Malt_Extract_Agar_Nissui.md
SEM:27f6737f138aea83f791	data/ingredients/mapped/Malt_Extract_Agar_Oxoid.yaml	active	existing_record_review	major	data/ingredients/mapped/Malt_Extract_Agar_Oxoid.yaml	open	The local exact Oxoid row and close FoodOn parent pass, but this supplier-specific malt-extract-agar formulation lacks component-level curation.	reports/yaml_record_review/Malt_Extract_Agar_Oxoid.md
SEM:15fadc96ff75d695f0ac	data/ingredients/mapped/Malt_Extract_Broth.yaml	active	existing_record_review	major	data/ingredients/mapped/Malt_Extract_Broth.yaml	open	The local exact broth registry row and close FoodOn parent pass, but this complete malt-extract-broth formulation lacks component-level curation.	reports/yaml_record_review/Malt_Extract_Broth.md
SEM:8d01125db7a2c95826fa	data/ingredients/mapped/Maltitol.yaml	active	existing_record_review	major	data/ingredients/mapped/Maltitol.yaml	open	The exact CHEBI identity, CAS, structure, exact IUPAC synonym, and final SSSOM row pass, but CARBON_SOURCE is provisional.	reports/yaml_record_review/Maltitol.md
SEM:10dfc4816342ddc810c5	data/ingredients/mapped/Maltodextrin.yaml	active	existing_record_review	major	data/ingredients/mapped/Maltodextrin.yaml	open	The exact CHEBI:25140 identity, occurrence count, empty other field, and final SSSOM row pass, but CARBON_SOURCE is provisional.	reports/yaml_record_review/Maltodextrin.md
SEM:e5098cc1ffe087192d90	data/ingredients/mapped/Maltohexaose.yaml	active	existing_record_review	major	data/ingredients/mapped/Maltohexaose.yaml	open	The exact CHEBI identity, CAS, structure, exact IUPAC synonym, and final SSSOM row pass, but CARBON_SOURCE is provisional.	reports/yaml_record_review/Maltohexaose.md
SEM:53f11e1a1286fd6915f9	data/ingredients/mapped/Maltose.yaml	active	existing_record_review	major	data/ingredients/mapped/Maltose.yaml	open	The maltose identity, CAS, structure, and CultureMech CARBON_SOURCE pass, but final SSSOM still exports hydrate/alpha-anomer labels and ENERGY_SOURCE is provisional.	reports/yaml_record_review/Maltose.md
SEM:8e1a1648fa8da60a04bd	data/ingredients/mapped/Maltose_2.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/Maltose_2.yaml	open	The rejected lower-case maltose duplicate is absent from final SSSOM, but stale alpha-anomer role/synonym/chemistry payloads remain on the tombstone.	reports/yaml_record_review/Maltose_2.md
SEM:c22b2d9c8d3964e41cde	data/ingredients/mapped/Maltotetraose.yaml	active	existing_record_review	major	data/ingredients/mapped/Maltotetraose.yaml	open	The exact CHEBI identity, CAS, structure, exact IUPAC synonym, and final SSSOM row pass, but CARBON_SOURCE is provisional.	reports/yaml_record_review/Maltotetraose.md
SEM:bea6144816efabcc85ab	data/ingredients/mapped/Maltotriose.yaml	active	existing_record_review	major	data/ingredients/mapped/Maltotriose.yaml	open	The MicrobeDecoder exact CHEBI:61993 identity passes, but final SSSOM exports Maltotriose hydrate as an other synonym of anhydrous maltotriose.	reports/yaml_record_review/Maltotriose.md
SEM:8e2ada38d0cd979cd561	data/ingredients/mapped/Maltotriose_Hydrate.yaml	active	existing_record_review	major	data/ingredients/mapped/Maltotriose_Hydrate.yaml	open	The CAS-primary identity and close ChEBI parent are appropriate, but final SSSOM is missing the exact kgmicrobe.compound registry anchor and CARBON_SOURCE is provisional.	reports/yaml_record_review/Maltotriose_Hydrate.md
SEM:8540d8cdc89bb1398494	data/ingredients/mapped/Mannan_From_Saccharomyces_Cerevisiae.yaml	active	existing_record_review	major	data/ingredients/mapped/Mannan_From_Saccharomyces_Cerevisiae.yaml	open	The exact CAS and local registry rows exist, but the record has an organism parent, bad PubChem structure, raw exported other text, and provisional CARBON_SOURCE evidence.	reports/yaml_record_review/Mannan_From_Saccharomyces_Cerevisiae.md
SEM:73607b9cfd9b040942c6	data/ingredients/mapped/Mannitol.yaml	active	existing_record_review	major	data/ingredients/mapped/Mannitol.yaml	open	The generic mannitol identity and CultureMech CARBON_SOURCE pass, but the record exports the stereospecific D-mannitol CAS token on CHEBI:29864.	reports/yaml_record_review/Mannitol.md
SEM:ca02c8ae3f9cd38d9a76	data/ingredients/mapped/Mannobiose.yaml	active	existing_record_review	major	data/ingredients/mapped/Mannobiose.yaml	open	The exact CHEBI:25164 identity, CAS, ChEBI structure, exact IUPAC synonyms, and final SSSOM row pass, but CARBON_SOURCE is provisional.	reports/yaml_record_review/Mannobiose.md
SEM:42573b6743d8d2e47f16	data/ingredients/mapped/Mannose-6-Phosphate.yaml	active	existing_record_review	major	data/ingredients/mapped/Mannose-6-Phosphate.yaml	open	The synonym-grade CHEBI:17369 identity, CAS, exact IUPAC synonym, and final SSSOM row pass, but CARBON_SOURCE is provisional.	reports/yaml_record_review/Mannose-6-Phosphate.md
SEM:8d24c7218c8d50220e3b	data/ingredients/mapped/Mannotriose.yaml	active	existing_record_review	major	data/ingredients/mapped/Mannotriose.yaml	open	The exact generic CHEBI:146181 identity passes, but final SSSOM exports a specific beta-D-mannotriose CAS token and CARBON_SOURCE is provisional.	reports/yaml_record_review/Mannotriose.md
SEM:9989c1ebe6def6f9525f	data/ingredients/mapped/Marine_Broth_2216.yaml	active	existing_record_review	major	data/ingredients/mapped/Marine_Broth_2216.yaml	open	The local registry identity, catalog variants, ATCC component transcription, occurrence count, and final SSSOM row pass, but ingredient_type is stale.	reports/yaml_record_review/Marine_Broth_2216.md
SEM:8b43d68b413473235a66	data/ingredients/mapped/Marine_agar_2216.yaml	active	existing_record_review	major	data/ingredients/mapped/Marine_agar_2216.yaml	open	The local registry identity, catalog variant, ATCC component transcription, occurrence count, and final SSSOM row pass, but ingredient_type is stale.	reports/yaml_record_review/Marine_agar_2216.md
SEM:63d1cb290c49ea974dae	data/ingredients/mapped/Marmite.yaml	active	existing_record_review	minor	data/ingredients/mapped/Marmite.yaml	open	The exact active MeSH C008328 identity, occurrence count, and final SSSOM row pass, but ingredient_type is absent.	reports/yaml_record_review/Marmite.md
SEM:4faab9476288ad644b65	data/ingredients/mapped/Mc_trace_minerals.yaml	active	existing_record_review	major	data/ingredients/mapped/Mc_trace_minerals.yaml	open	The local trace-mineral identity, Mixes-tab transcription, role, occurrence count, and final SSSOM row pass, but crosswalk evidence cites chloride rows for three sulfate components.	reports/yaml_record_review/Mc_trace_minerals.md
SEM:37299eb492f50006d131	data/ingredients/mapped/Meat_Extract.yaml	active	existing_record_review	major	data/ingredients/mapped/Meat_Extract.yaml	open	The exact FOODON:03315424 identity, occurrence count, mixture classification, and final SSSOM row pass, but PROTEIN_SOURCE is provisional.	reports/yaml_record_review/Meat_Extract.md
SEM:a43b639c8fb26ffc87b5	data/ingredients/mapped/Meat_peptone.yaml	active	existing_record_review	major	data/ingredients/mapped/Meat_peptone.yaml	open	The exact MICRO:0000176 identity, occurrence count, mixture classification, and final SSSOM row pass, but PROTEIN_SOURCE is provisional.	reports/yaml_record_review/Meat_peptone.md
SEM:241d408465d2a887efc8	data/ingredients/mapped/Menadione_Sodium_Bisulfate.yaml	active	existing_record_review	major	data/ingredients/mapped/Menadione_Sodium_Bisulfate.yaml	open	The CAS-grounded CHEBI:63928 identity, exact synonym, and final other values pass, but the preferred term says bisulfate for a bisulfite/sulfonate compound and VITAMIN_SOURCE is provisional.	reports/yaml_record_review/Menadione_Sodium_Bisulfate.md
SEM:2484a1f27214f4f2e0f6	data/ingredients/mapped/Meropenem.yaml	active	existing_record_review	major	data/ingredients/mapped/Meropenem.yaml	open	The CAS-to-CHEBI trihydrate grounding is correct, but chemical properties and final other still carry anhydrous meropenem payloads, and SELECTIVE_AGENT is provisional.	reports/yaml_record_review/Meropenem.md
SEM:81f784747ba007d879d2	data/ingredients/mapped/Mes.yaml	active	existing_record_review	major	data/ingredients/mapped/Mes.yaml	open	The label-exact CHEBI:39010 row is active, but the record duplicates the structural MES acid row and publishes CAS 4432-31-9 against a skeletal CHEBI entry.	reports/yaml_record_review/Mes.md
SEM:40ce538df30c9bfc3c71	data/ingredients/mapped/Meso-Erythritol.yaml	active	existing_record_review	major	data/ingredients/mapped/Meso-Erythritol.yaml	open	The CAS-grounded CHEBI:17113 identity, ChEBI structure, exact synonym, and final SSSOM row pass, but CARBON_SOURCE is provisional.	reports/yaml_record_review/Meso-Erythritol.md
SEM:ce8ba5f64c673f9ba206	data/ingredients/mapped/Metall_Salt_Sol_44.yaml	active	existing_record_review	major	data/ingredients/mapped/Metall_Salt_Sol_44.yaml	open	The local stock-solution identity, fallback registry row, and occurrence count pass, but the active STOCK_SOLUTION record has no component formulation.	reports/yaml_record_review/Metall_Salt_Sol_44.md
SEM:a3d9d7be520d9e85ae4a	data/ingredients/mapped/Metals_44_see_below.yaml	active	existing_record_review	major	data/ingredients/mapped/Metals_44_see_below.yaml	open	The exact MICRO:0000456 identity and restored CultureMech evidence pass, but raw quoted recipe labels are being exported as final SSSOM synonyms.	reports/yaml_record_review/Metals_44_see_below.md
SEM:58bcb9394b41ec098b3c	data/ingredients/mapped/Methane.yaml	active	existing_record_review	major	data/ingredients/mapped/Methane.yaml	open	The exact CHEBI:16183 identity, CAS, structure, occurrence count, and tetrahydridocarbon synonym pass, but final other exports produces-process labels.	reports/yaml_record_review/Methane.md
SEM:dccbe0b111b81f380fbc	data/ingredients/mapped/Methanol.yaml	active	existing_record_review	major	data/ingredients/mapped/Methanol.yaml	open	The exact CHEBI:17790 identity, CAS, structure, occurrence count, and ChEBI-derived synonyms pass, but final other exports raw footnote and concentration labels.	reports/yaml_record_review/Methanol.md
SEM:321bdda2184996982dc7	data/ingredients/mapped/Methotrexate.yaml	active	existing_record_review	major	data/ingredients/mapped/Methotrexate.yaml	open	The exact anhydrous CHEBI:44185 identity, formula, structure, and IUPAC synonym pass, but the YAML and final SSSOM row carry a hydrate CAS value.	reports/yaml_record_review/Methotrexate.md
SEM:c5ca1af2a4f2051708de	data/ingredients/mapped/Methyl-beta-D-xylopyranoside.yaml	active	existing_record_review	major	data/ingredients/mapped/Methyl-beta-D-xylopyranoside.yaml	open	The normalized CAS is correct, but this CAS-only record now duplicates an active exact CHEBI:74863 MIM record for the same beta-D xylopyranoside.	reports/yaml_record_review/Methyl-beta-D-xylopyranoside.md
SEM:67af070c49d88356e1f7	data/ingredients/mapped/Methyl_Ferulate.yaml	active	existing_record_review	minor	data/ingredients/mapped/Methyl_Ferulate.yaml	open	The CAS-primary methyl ferulate identity and final rows pass, but the generated CAS registry-row comment still calls exact CHEBI:67379 a parent after the #326 same-formula regrade.	reports/yaml_record_review/Methyl_Ferulate.md
SEM:907ade2bfbb5c5686817	data/ingredients/mapped/Methylcobalamin.yaml	active	existing_record_review	minor	data/ingredients/mapped/Methylcobalamin.yaml	open	The exact CHEBI:28115 methylcobalamin identity, CultureMech residual occurrence, restored SSSOM evidence, and final row pass, but local chemical_properties and ingredient_type are missing.	reports/yaml_record_review/Methylcobalamin.md
SEM:76cf76adcc861669e458	data/ingredients/mapped/Methylene_Blue.yaml	active	existing_record_review	major	data/ingredients/mapped/Methylene_Blue.yaml	open	The exact CHEBI:6872 identity, CAS, structure, synonyms, occurrence count, and final SSSOM row pass, but REDOX_INDICATOR is still a provisional in-session LLM role.	reports/yaml_record_review/Methylene_Blue.md
SEM:6954341f00e5af7c879f	data/ingredients/mapped/Methylglyoxal.yaml	active	existing_record_review	major	data/ingredients/mapped/Methylglyoxal.yaml	open	The exact CHEBI:17158 methylglyoxal identity, formula, structure, ChEBI synonym, and final SSSOM predicate pass, but the YAML and final SSSOM publish the wrong CAS value.	reports/yaml_record_review/Methylglyoxal.md
SEM:d837e284a4fed16ca0f6	data/ingredients/mapped/Methylphosphonic_acid.yaml	active	existing_record_review	minor	data/ingredients/mapped/Methylphosphonic_acid.yaml	open	The exact CHEBI:45129 identity, CultureMech residual occurrence, restored SSSOM evidence, and final row pass, but local chemical_properties and ingredient_type are missing.	reports/yaml_record_review/Methylphosphonic_acid.md
SEM:0ed92fefd13c66b5cfdf	data/ingredients/mapped/Methylxanthoxylin.yaml	active	existing_record_review	minor	data/ingredients/mapped/Methylxanthoxylin.yaml	open	The CAS-primary methylxanthoxylin identity and final rows pass, but the generated CAS registry-row comment still calls exact CHEBI:169463 a parent after the #326 same-formula regrade.	reports/yaml_record_review/Methylxanthoxylin.md
SEM:906945588a1adc2992ff	data/ingredients/mapped/Metronidazole.yaml	active	existing_record_review	major	data/ingredients/mapped/Metronidazole.yaml	open	The exact CHEBI:6909 identity, CAS value, structure, exact synonym, and final SSSOM row pass, but SELECTIVE_AGENT is still a provisional name-list role.	reports/yaml_record_review/Metronidazole.md
SEM:82a09a69b0b818e596db	data/ingredients/mapped/Mg-citrate.yaml	active	existing_record_review	major	data/ingredients/mapped/Mg-citrate.yaml	open	The CAS-based CHEBI:131391 trimagnesium dicitrate regrounding passes, but stale chemistry and stale final SSSOM other tokens still describe the old CHEBI:131389 1:1 salt.	reports/yaml_record_review/Mg-citrate.md
SEM:f8a2fa661795149ae16b	data/ingredients/mapped/MgO.yaml	active	existing_record_review	minor	data/ingredients/mapped/MgO.yaml	open	The exact CHEBI:31794 magnesium oxide identity, residual occurrence, restored SSSOM evidence, and final row pass, but local chemical_properties and ingredient_type are missing.	reports/yaml_record_review/MgO.md
SEM:39002ae798e290e2a5e2	data/ingredients/mapped/Mgcl2_X_2_H2o.yaml	active	existing_record_review	major	data/ingredients/mapped/Mgcl2_X_2_H2o.yaml	open	The exact CHEBI:131394 dihydrate identity, CAS, hydrate grounding, and final SSSOM row pass, but MINERAL_SOURCE is still a provisional name-list role.	reports/yaml_record_review/Mgcl2_X_2_H2o.md
SEM:adb7d93994997c0b693e	data/ingredients/mapped/Mgcl2_X_6_H2o.yaml	active	existing_record_review	major	data/ingredients/mapped/Mgcl2_X_6_H2o.yaml	open	The exact CHEBI:86345 hexahydrate identity, CAS, hydrate grounding, and CultureMech role pass, but stale non-exact labels still publish in final SSSOM other.	reports/yaml_record_review/Mgcl2_X_6_H2o.md
SEM:945cf88ca506bab317a0	data/ingredients/mapped/Mgcl2_X_7_H2o.yaml	active	existing_record_review	major	data/ingredients/mapped/Mgcl2_X_7_H2o.yaml	open	The local unresolved heptahydrate identity and close anhydrous parent rows pass, but MINERAL_SOURCE is still a provisional name-list role.	reports/yaml_record_review/Mgcl2_X_7_H2o.md
SEM:321b208fd23deda2cc0f	data/ingredients/mapped/Mgcl2_X_H2o.yaml	active	existing_record_review	major	data/ingredients/mapped/Mgcl2_X_H2o.yaml	open	The exact CHEBI:86355 monohydrate identity, CAS, hydrate grounding, and final SSSOM row pass, but MINERAL_SOURCE is still a provisional name-list role.	reports/yaml_record_review/Mgcl2_X_H2o.md
SEM:40d8412ab951eb92539f	data/ingredients/mapped/Mgcl2x_6_H2o.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/Mgcl2x_6_H2o.yaml	open	The rejected MgCl2x 6 H2O tombstone correctly emits no final SSSOM row, but stale anhydrous chemistry and wrong-hydrate synonyms remain on the tombstone.	reports/yaml_record_review/Mgcl2x_6_H2o.md
SEM:c8590aa066fc25c009d8	data/ingredients/mapped/Mgco3.yaml	active	existing_record_review	major	data/ingredients/mapped/Mgco3.yaml	open	The exact CHEBI:31793 magnesium carbonate mapping, PubChem structure, and occurrence count pass, but malformed raw CultureMech labels still publish in final SSSOM other.	reports/yaml_record_review/Mgco3.md
SEM:47461016b2d0614b71d0	data/ingredients/mapped/Mgso47h2o.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/Mgso47h2o.yaml	open	The rejected 7-water magnesium sulfate tombstone correctly emits no final SSSOM row, but stale pre-merge synonym, chemistry, and role fields remain on the tombstone.	reports/yaml_record_review/Mgso47h2o.md
SEM:25ccdbe93fe9918afb4d	data/ingredients/mapped/Mgso47h2o_2.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/Mgso47h2o_2.yaml	open	The rejected compact MgSO47H2O tombstone correctly emits no final SSSOM row, but stale malformed synonyms, chemistry, and role facets remain on the tombstone.	reports/yaml_record_review/Mgso47h2o_2.md
SEM:1a6c0fdc048de914b50a	data/ingredients/mapped/Mgso4_X_6_H2o.yaml	active	existing_record_review	major	data/ingredients/mapped/Mgso4_X_6_H2o.yaml	open	The local MgSO4 x 6 H2O identity, anhydrous parent row, exact kg-microbe row, and final synonyms pass, but role evidence is attached to the wrong role.	reports/yaml_record_review/Mgso4_X_6_H2o.md
SEM:f345b845583ac48792ef	data/ingredients/mapped/Mgso4_X_7_H2o.yaml	active	existing_record_review	major	data/ingredients/mapped/Mgso4_X_7_H2o.yaml	open	The exact CHEBI:31795 heptahydrate identity, CAS, and occurrence count pass, but malformed, anhydrous, monohydrate, and decorated labels still publish in final SSSOM other.	reports/yaml_record_review/Mgso4_X_7_H2o.md
SEM:ae352c84b5456ae95a4a	data/ingredients/mapped/Mgso4h2o.yaml	active	existing_record_review	major	data/ingredients/mapped/Mgso4h2o.yaml	open	The 1-water magnesium sulfate label is still mapped exactly to CHEBI:31795 magnesium sulfate heptahydrate and exports 7-water final SSSOM aliases.	reports/yaml_record_review/Mgso4h2o.md
SEM:8da65f45bd8eb9eea5e5	data/ingredients/mapped/Miharamycin_A.yaml	active	existing_record_review	major	data/ingredients/mapped/Miharamycin_A.yaml	open	The exact CHEBI:216282 miharamycin A identity and row-review confirmation pass, but final SSSOM other exports process text and SELECTIVE_AGENT is still provisional.	reports/yaml_record_review/Miharamycin_A.md
SEM:fcfcd9a71dccf7db1f49	data/ingredients/mapped/Mineral_Solution_See_Medium_No_976.yaml	active	existing_record_review	major	data/ingredients/mapped/Mineral_Solution_See_Medium_No_976.yaml	open	The local DSMZ Medium 976 mineral-solution cross-reference passes, but a malformed open-parenthesis surface still publishes in final SSSOM other.	reports/yaml_record_review/Mineral_Solution_See_Medium_No_976.md
SEM:f654501b73dfd3915fdf	data/ingredients/mapped/Minerals.yaml	active	existing_record_review	major	data/ingredients/mapped/Minerals.yaml	open	The active CHEBI:46662 target validates, but the CultureMech Minerals surface needs re-review because OLS only exposes minerals as a related synonym.	reports/yaml_record_review/Minerals.md
SEM:79dbf28da8e2fb900a4c	data/ingredients/mapped/Minimycin.yaml	active	existing_record_review	major	data/ingredients/mapped/Minimycin.yaml	open	The exact mesh:C002363 minimycin identity, MeSH triage, and final SSSOM row pass, but SELECTIVE_AGENT is still provisional.	reports/yaml_record_review/Minimycin.md
SEM:5c541e1f6de504ff7e98	data/ingredients/mapped/Minocycline_Hydrochloride.yaml	active	existing_record_review	major	data/ingredients/mapped/Minocycline_Hydrochloride.yaml	open	The exact CHEBI:50697 minocycline hydrochloride identity, CAS, structure, row-review confirmation, and final exact row pass, but SELECTIVE_AGENT is still provisional.	reports/yaml_record_review/Minocycline_Hydrochloride.md
SEM:c23ded8c020a8280efc2	data/ingredients/mapped/Mitomycin_C.yaml	active	existing_record_review	major	data/ingredients/mapped/Mitomycin_C.yaml	open	The exact CHEBI:27504 mitomycin C identity, CAS, structure, row-review confirmation, and final exact row pass, but SELECTIVE_AGENT is still provisional.	reports/yaml_record_review/Mitomycin_C.md
SEM:5ecc4ca9cddc4a471475	data/ingredients/mapped/Mncl2.yaml	active	existing_record_review	major	data/ingredients/mapped/Mncl2.yaml	open	The exact CHEBI:63041 anhydrous manganese chloride identity, structure, occurrence count, and final SSSOM row pass, but TRACE_ELEMENT is still provisional.	reports/yaml_record_review/Mncl2.md
SEM:8b9a018c17c2973f9390	data/ingredients/mapped/Mncl2_X_2_H2o.yaml	active	existing_record_review	major	data/ingredients/mapped/Mncl2_X_2_H2o.yaml	open	The exact CHEBI:131395 manganese chloride dihydrate identity, structure, hydrate grounding, occurrence count, and final SSSOM row pass, but TRACE_ELEMENT is still provisional.	reports/yaml_record_review/Mncl2_X_2_H2o.md
