edge_id	subject	predicate	object	assertion_type	assertion_sha256	source_record	record_sha256	verdict	rationale	review_report
MIM.assertion:5bc4e100735fde3bf6004ee4bdaee1ebc7d8c06da8005d9e9a6b85a9850ead74	MIM:D-2-Aminobutyric_Acid	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.AMINO_ACID_SOURCE	nutritional_roles	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	data/ingredients/mapped/D-2-Aminobutyric_Acid.yaml	f45d2cf926674370b51282c314b27ccae3ee111d404efc1d4c9c154c6861b5f3	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-2-Aminobutyric_Acid.md
MIM.assertion:5bcb5511f1681e7f3ff77b9ccdf03d5ee62436ebb166d51b2c9878fdeaa91c09	MIM:D-galactose	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.CARBON_SOURCE	nutritional_roles	29b5d370304d257b691a42ffc40b3f31176229b110bed3d04ff0d6ec9d1f1b19	data/ingredients/mapped/D-galactose.yaml	2fbc00ce0f442d21cda38d28c2b71cfe37c8d30fa09c793f33bc278237276823	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/D-galactose.md
MIM.assertion:5bd07f228022dc796137c980572e952e5d94259fbe39c34340b96e0ec0fac503	MIM:Indoxyl_Acetate	biolink:exact_match	CHEBI:169991	mapping	3afa12c8867f7301026e8940275e0f02ee967fd58271c257563dcd437966b9e9	data/ingredients/mapped/Indoxyl_Acetate.yaml	fcd3e597bc5bab6c0ab586cf29664fd02fe195f4e8472301125c2abaac331ed1	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Indoxyl_Acetate.md
MIM.assertion:5bdd583e4557679d889a43054757fb0e62c1c321580ad8b9841109c4390be326	MIM:Pyridoxine	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.VITAMIN_SOURCE	nutritional_roles	add0f9f4b6e925f45846c8f1bc0d7e1c21ad1e2892d8a1447cdb319ba6f95a3c	data/ingredients/mapped/Pyridoxine.yaml	49fdccccd2f7e20ea18baeb37688aab3a0e97876e06fc8d5f0fe7bb35508ccb8	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Pyridoxine.md
MIM.assertion:5bf7ae8840142c4263b5ed01cfad0493636d618da6cabafeffb32a14228a4e1d	MIM:Cecl3_X_7_H2o	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.TRACE_ELEMENT	nutritional_roles	bd2e2b4f6e9ac2aab180a7d3f143fa9bb9f71a8140db8da2244c0efb52e3877e	data/ingredients/mapped/Cecl3_X_7_H2o.yaml	5fe525c19fed3515a33501efd5bdc542ae31aa8029c13bc8d9b39683deb7e0e5	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Cecl3_X_7_H2o.md
MIM.assertion:5c03e61d062e4dc838b1c47f4f4f991bca72418a65c4a1edaaba80ad7aafa0ae	MIM:Creatine	biolink:exact_match	CHEBI:16919	mapping	052a49a47945721e20ee26ff92bf049b147417b51f742597b461217d8f6aa070	data/ingredients/mapped/Creatine.yaml	032c5ace97ce962ddf8586ac8e75396b47a1702f60cae24624c30dbb2032ab85	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Creatine.md
MIM.assertion:5c07ace57fd35fd118bab2f1e3bbcd512835749c7284f63d506688e568743084	MIM:Na3-citrate_X_2_H2o	biolink:has_chemical_role	MIM.role:PhysicochemicalRoleEnum.BUFFER	physicochemical_roles	d0f7bf1a8e48a5225ecce3623be4ec62352e6ad81a2941d49be8e1e3a3d0ddb9	data/ingredients/mapped/Na3-citrate_X_2_H2o.yaml	3c1499ff6499f36840a5e3789a881515ef77b9db4781a38d4b2065b4838f8d10	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Na3-citrate_X_2_H2o.md
MIM.assertion:5c2275bb9265bf0c8a6746c13b51fda559905d97ee0f80d6ec4024c4c3b94605	MIM:Vanillyl_Alcohol	biolink:exact_match	CHEBI:18353	mapping	f2735bea4f331f37c1ff04234210b548938bc77c9e3f9830f51a4a64f076ea7f	data/ingredients/mapped/Vanillyl_Alcohol.yaml	28f578e072aa9c997d62f0737fe251b70b179576e330fa1555e13798e8c7541c	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Vanillyl_Alcohol.md
MIM.assertion:5c362f22c01729bf0a998fc2cf7e70df19ac1d427a24df5048772ccec2eaed48	MIM:Lysocellin	biolink:exact_match	CHEBI:212437	mapping	a4f93e2dbbdb29a611dd359778826a3e275adeed325d2afb626d714c5fadd723	data/ingredients/mapped/Lysocellin.yaml	dcd5399d37211b6407dbb8e5c3fdedc107bae2c25a451eb83b5c2d8a7762b3a7	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Lysocellin.md
MIM.assertion:5c3b2eee352c63cb22dba171f19932151c96136841e3182d9f87d1c32edbb2ba	MIM:Methyl-trans-p-coumarate	biolink:exact_match	CHEBI:194094	mapping	9d272445dbaa0624a9c29d0ccbacb88fcfeb4cd77a13c6630f8c05b89df23f53	data/ingredients/mapped/Methyl-trans-p-coumarate.yaml	94b4bbd5838c12182c69521b327d2424a792b46ed58c963364a53c553a785e4f	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Methyl-trans-p-coumarate.md
MIM.assertion:5c3df3bcbbba0e1450e6428161c42da532ce5e5bff381fc909579168be122f1c	MIM:Na2edta2h2o	biolink:has_chemical_role	MIM.role:PhysicochemicalRoleEnum.CHELATOR	physicochemical_roles	6a341bc3251a64e58a46cdfa02fe2125b7ceb31fb3dd6c04b9ff4a4fc1046e33	data/ingredients/mapped/Na2edta2h2o.yaml	9941e9676116dc1b9686f3219372b319ffdc423e28274f700fd3fc16d2ba944d	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Na2edta2h2o.md
MIM.assertion:5c416d4194a5e8590f139df1a78d1a5db38a95a02fdbed4e2a72b32e7a872565	MIM:deuterated_water	biolink:exact_match	CHEBI:41981	mapping	cfbbea3f488aeadd39a3a969253b25ba0291c240683e0a99acdebfb28377cc5c	data/ingredients/mapped/deuterated_water.yaml	e8b27d98c172dfad9913452170db03c39a92e37f577147dd88cddc5e64559659	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/deuterated_water.md
MIM.assertion:5c4acc4e1c45f40c17138d40cf0ef350fc66e1ea485d57245873dc0debfdafef	MIM:Bacl2	biolink:exact_match	CHEBI:63317	mapping	68b6c043a688b2143847105a7e79fe34ce29aa7b8190ce7cf13cac5276c2bf53	data/ingredients/mapped/Bacl2.yaml	6897b00923cf7c3bdbb1294158605e9c7351bc5e574cf0507645397a0db55b45	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Bacl2.md
MIM.assertion:5c58da266f61302c75b291964cacee4a2359a1962033093e8f8ee3f3e9b60745	MIM:D-malate	biolink:exact_match	CHEBI:15588	mapping	9087095f7a7593ea53d1cb5474be7ba5af3357a5b3038a02f084b5a0b2c448ea	data/ingredients/mapped/D-malate.yaml	77dfba0badfef73f21ea7cd9af6714afd42befba1298e0e33991c38c4fc46494	pass_with_minor_issues	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/D-malate.md
MIM.assertion:5c5e9c86eac2350ff13db439a823dc94ddab206ca89d9c318db1060136a3decd	MIM:24-Dihydroxybenzoic_acid	biolink:exact_match	CHEBI:42094	mapping	0cb8ac45fb4984457f998b2e39208fbc3fc66531c101d2d3725ea621cb88b492	data/ingredients/mapped/24-Dihydroxybenzoic_acid.yaml	ebe160a8769dbcd699deba9ac4c6d2d13c3b0ec16cadc9959c9d26aba0a3807a	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/24-Dihydroxybenzoic_acid.md
MIM.assertion:5c6a4e6d61fbf35e23ab85b75057f6e279f665694ab8e3c3dd7f80f527f49183	MIM:Peptone	biolink:exact_match	MICRO:0000178	mapping	71b3b4abaf4c331e2e73d028fb27152f7ed2aff556954d0ee1a9b9abe34a9660	data/ingredients/mapped/Peptone.yaml	e00551197758fb417846becc5c14e931f614bc00887609b8749d734ad2f8d4aa	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Peptone.md
MIM.assertion:5c7c49e211bda6a70901a77f40693fc79ade2359d82548e84975c830f96552c6	MIM:Mc_trace_minerals_SO4free	biolink:has_part	CHEBI:53503	component	21c6836b15139af0cef5dbad626686df027300d2b4a3d7295573a77074cc59cc	data/ingredients/mapped/Mc_trace_minerals_SO4free.yaml	016ab562c78ea825fe2feb264077503e8969f85267700a5f0f0129e9be54e416	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Mc_trace_minerals_SO4free.md
MIM.assertion:5c8c8ac842154b6a1b3dc84cec9e5143cdaf4178ae141c905b60bf07679b148f	MIM:Potassium_Phosphate_Dibasic_Trihydrate	biolink:has_chemical_role	MIM.role:PhysicochemicalRoleEnum.BUFFER	physicochemical_roles	592ae8aa21a10ac056d06766057dd237bc1add8aab55c49fda1cea2a5601e6f3	data/ingredients/mapped/Potassium_Phosphate_Dibasic_Trihydrate.yaml	c4fb96e92fd3ccbe4aa107fea350c8444633f992cf4758b5f21a6f86c804bc14	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Potassium_Phosphate_Dibasic_Trihydrate.md
MIM.assertion:5c98adf0ef311d30ae158c15da25fcd53760265598533eac9a6c00b784bc938b	MIM:Wolfes_Vitamin_Mix	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.VITAMIN_SOURCE	nutritional_roles	da2f794cf315d6937e341e4dca4132b964db623299bd5c07c85f69258a5eaa1c	data/ingredients/mapped/Wolfes_Vitamin_Mix.yaml	709749bd7c83c38a09400fc1893885ead753847ff9d1cbbe4ec76b431d349738	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Wolfes_Vitamin_Mix.md
MIM.assertion:5c9efad2cc699efda85c678d8f28086075c73b4f5f84261799749b77ae3ed4c5	MIM:3-sialyllactose_Sodium_Salt	biolink:exact_match	cas:128596-80-5	mapping	d17d4a79f36d8d84b2998670cc0538c0072c7b67172b6135461ce9b56dd8c8fe	data/ingredients/mapped/3-sialyllactose_Sodium_Salt.yaml	56429ef25370e4fcf9496a5e4e8381515d809e658f8c2ae576b4fb1a192a097a	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/3-sialyllactose_Sodium_Salt.md
MIM.assertion:5caa98063f0bfa9552f00e6ae49f0b1e7af04ffb36567dd153154b2c0bbca153	MIM:6-O-sialyllactose_Sodium_Salt	biolink:subclass_of	CHEBI:26714	mapping	9722e025106dc4757dd4a736b5dcca6b77f47d6a46b2befa8535035abac4a44c	data/ingredients/mapped/6-O-sialyllactose_Sodium_Salt.yaml	f2ddbc9dd0209c5ed904ebfa976bbc245cc84d951f57c4d0a91a6c10bad0ba41	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/6-O-sialyllactose_Sodium_Salt.md
MIM.assertion:5caca4b0c25d44c24f58bdb4369b3e29658226e33f97279ab5f2f614a49cc5bd	MIM:Cuso4	biolink:exact_match	CHEBI:23414	mapping	c4cf4e90629800e8c5caa9d0c2f7c0b1ec76b24e5b2b05b45dcebe7dad5e3297	data/ingredients/mapped/Cuso4.yaml	97feb9033c6ac7604410f11a5daa619cfcb698af10e4a9cd5b52f2e4c23772b1	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Cuso4.md
MIM.assertion:5cd049a1ede9cede5dd4f2f77db2ef6ae9ebac418aa02a6e6bb8328d7ff67420	MIM:5-Hydroxyoctanoate	biolink:exact_match	CHEBI:180039	mapping	c94eabf600cc1f14db8b05e76b3113dafff66ec77d8bed9b467b83fc9302ca1b	data/ingredients/mapped/5-Hydroxyoctanoate.yaml	bf2bca6a49d63c0d35e8cc7e31bb85aa21e746c98811c257f26f072780441f3d	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/5-Hydroxyoctanoate.md
MIM.assertion:5cd1be0c32c8c98f07414b0222b8c383f25a22527e19371e475e48358cfb3119	MIM:Day_AminoAcid20	biolink:has_part	CHEBI:17561	component	3b8d3fef43763c50a4daae779917480bfcd5f26cccf52bc4d22f91656dbe40db	data/ingredients/mapped/Day_AminoAcid20.yaml	77f839fd4267567afb93feda8dcae9fd2fe441e30af45b3ecd54f82dc609f1ad	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Day_AminoAcid20.md
MIM.assertion:5cd321e627df51383f341e11976266ae23996b4080c65013edd6d49d4a4b4b5f	MIM:Peucenin	biolink:exact_match	cas:578-72-3	mapping	8fe8140d8fda0c0d74e53497ddfc557386b1504003c65f9ddd1763f9af411020	data/ingredients/mapped/Peucenin.yaml	d6cc9e1d0525f2d210c2a4abead687b1e1d078605a19eff9973a98acc7bde9bf	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Peucenin.md
MIM.assertion:5cdba357923031cff126f72256dae42df572e2b2fb6d717f9f0835844061713f	MIM:Fluorene	biolink:exact_match	CHEBI:28266	mapping	34bffe903b0e9181d149526cc0a6c8e5c9cd82c1e50f612e3a0b4a3a93cd1583	data/ingredients/mapped/Fluorene.yaml	6b36e45fbab812b27ef622159ebaf1e3f8c4ef453ea5e432a32ac9cfbd13c5a9	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Fluorene.md
MIM.assertion:5cdbf9dcf1cb6fb40cddec81d2b2e4abd56fdb23337d96c76dc222a1fe784e8f	MIM:Nobiletin	biolink:exact_match	CHEBI:7602	mapping	f0085514eb0f9660d528021d20b3553b05042b17157c2be3ff015c8c9a8ea6a8	data/ingredients/mapped/Nobiletin.yaml	1e23849b79d92db59ed2b7523a79cbcc486505e2956ac0ae5a05e99f4f2fdcf2	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Nobiletin.md
MIM.assertion:5cf375d57be48da161a4293750b70c1d94fe567a18cabfb68c37c229d20268c5	MIM:Putrescine	biolink:exact_match	CHEBI:17148	mapping	b0dfc9a296b783309fe3c197b1fa788d9aa9f335a14a9aebfd684406dec5a6dd	data/ingredients/mapped/Putrescine.yaml	772fa7b598295ee251b462f42d4a05c9df9344d270bcd09111cf80f860edfe82	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Putrescine.md
MIM.assertion:5d07d3a475af3205fb7aa6d271021f9cb3cdf95c917290b1012387e68b687deb	MIM:Sulfite	biolink:exact_match	CHEBI:17359	mapping	e5782c8877b4efb14b3c77e30dc9c2bd0bb3c07d5384f23315a54d3b4e294e87	data/ingredients/mapped/Sulfite.yaml	ca592e285d02f2583c58ede3e827d8b6cad10ade760d587358a887d9ea43ddcb	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Sulfite.md
MIM.assertion:5d0880a952644235d3e3cb8fadb78bdf85b098977e6dfda8e2cba01733078235	MIM:D-Glucosamine_Hydrochloride	biolink:exact_match	kgmicrobe.compound:d-glucosamine_hydrochloride	mapping	1c94de21d86ab806c73a6fae48ff3dbf7d59f7e9e410f8a16bf98d105888d8e0	data/ingredients/mapped/D-Glucosamine_Hydrochloride.yaml	99d9906b694fd24589de083a3aba77ff51e6cdd57cbbccf71e859cc0571b3ab4	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/D-Glucosamine_Hydrochloride.md
MIM.assertion:5d162f6aec6afa9c90ae1f96291554bbcb915fef7a2e59fb5be89301a0fd067b	MIM:Caryomycin	biolink:exact_match	kgmicrobe.compound:caryomycin	mapping	bd2f9d6213dba300ed66cf9c55916adaf9f91a3cc591505c8bfc05c7c2fee023	data/ingredients/mapped/Caryomycin.yaml	9ad2852bdd6c6a8de3a38eeccdb308a3fd16ee4f51b8e489d0a07a929e1da2a9	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Caryomycin.md
MIM.assertion:5d4ad4636edd8fd8e01895dd0526e3067d3936198de693147e4a7b8a0ead6f86	MIM:Quercetin	biolink:exact_match	CHEBI:16243	mapping	f73bc9f7b448707d214bb6c5b402984b0550972d8b90d98d2bebd1ed8c921770	data/ingredients/mapped/Quercetin.yaml	cd57531301cb55c98eb69068dd2cc5ce320addf306a8edce45353df5c2cc609d	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Quercetin.md
MIM.assertion:5d59514a9a92de373686a0855e04735d73160e22a658982477443a1181fe7fd4	MIM:Thiamin_Pyrophosphate	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.VITAMIN_SOURCE	nutritional_roles	918bac91021e5325378db6c9197e2049db1e9666b75775490a91df6567ef66da	data/ingredients/mapped/Thiamin_Pyrophosphate.yaml	db23730b8e0c69f8f3711697b971f39a2203f5105ba91610992f925df8bc07bf	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Thiamin_Pyrophosphate.md
MIM.assertion:5d62499f527c9fa927e15f3a73cbf90bf153ec84ac39cc2cef076c23673a2289	MIM:Cefoperazone	biolink:exact_match	CHEBI:3493	mapping	4509e7c83410885e2d1797682cc2fea2edf4fbddae19acf4362498935b86e20f	data/ingredients/mapped/Cefoperazone.yaml	25105fc1dc27be96626e09aa2d0141ff5a79a9e1dede08c8ca827f404f024b6c	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Cefoperazone.md
MIM.assertion:5d69c27b1eb0d3661695e183c8e884f337441fb958a1ab26c814ed772552eb78	MIM:NLDM_metabolites	biolink:has_part	CHEBI:27592	component	7d4d87643a1e08cd852e7c92cd43610cf82f686bfcebac4672781a8b16e79305	data/ingredients/mapped/NLDM_metabolites.yaml	7332021e0d760384bc0381f5e00e3a87bd4dfe4b7c5b2eb1140853f7c17d78a0	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/NLDM_metabolites.md
MIM.assertion:5d6d6dc2cbda5c24548417205a3dc435c6cad31c9cdad09ba5aa38c2ec872a0b	MIM:~28-~29-quinic_Acid	biolink:exact_match	CHEBI:17521	mapping	dfd7fc479f4cd96353b5568fdb8275548137bf16c1f74071319fd0de80cb33b2	data/ingredients/mapped/(-)-quinic_Acid.yaml	9c9368ef44de08cbd59138916d2a120db321b5bddd69b8610a66f140d0d3898a	pass_with_minor_issues	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/(-)-quinic_Acid.md
MIM.assertion:5d79edebf2116331e4f8b248f2c826188a2d49211fdcdbe8c0b582a8c24bf83a	MIM:Cefadroxil	biolink:exact_match	CHEBI:3479	mapping	e9542857c609fdcef0eaff873db954f5d4a094e8019ab96b689289468d464c7b	data/ingredients/mapped/Cefadroxil.yaml	3d9076d08d15cb7529836ad776e3d86c693306549f1f25223adf024e940b779a	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Cefadroxil.md
MIM.assertion:5d92f2fc67b30f42af208038e50c0b354d9d23488d61635d3efa86c2f2e9b8b4	MIM:Phenyl_Propionic_Acid	biolink:exact_match	CHEBI:28631	mapping	619e6265f116fbe30df1c78c16029679c1f8677bed54a7eed2c5e1fa545de308	data/ingredients/mapped/Phenyl_Propionic_Acid.yaml	c7427202090ac253d767e40085c15ae1492991ca4f971148c33e4124fcf29dc5	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Phenyl_Propionic_Acid.md
MIM.assertion:5d980546e7cc08d12e4bcc7cee69307215e04dfc48daeaa70ac36ebf0888d5ca	MIM:UW_Concentrated_Base_No_Sulfur	biolink:has_part	cas:12054-85-2	component	ac039042fb2190ca0e02885cd19defd9bd6f5c49e474315edf130b9abe4eb7ab	data/ingredients/mapped/UW_Concentrated_Base_No_Sulfur.yaml	8e21f39d0f744ddf42c91a05ff234c29167bec026d599e41b7cfd8b02c04f6d7	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/UW_Concentrated_Base_No_Sulfur.md
MIM.assertion:5dacd0ef27df903964fc81b1e2c44915a307c48c728a173f13d0eb4d13ced2cb	MIM:Paeonol	biolink:exact_match	CHEBI:69581	mapping	86234f83d183a0067220b2e4b65fa82484210964a95e46f3f71de2b1178f928a	data/ingredients/mapped/Paeonol.yaml	7468e6b2855d84332185fc79448f9b2d8d7f24e9d4f206435637bd447336b119	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Paeonol.md
MIM.assertion:5dacda8795f37298c7eaf958d979f5700e7c9f7f61e7aabd205ebba78ec75d4b	MIM:Neomycin	biolink:has_chemical_role	MIM.role:PhysicochemicalRoleEnum.SELECTIVE_AGENT	physicochemical_roles	f8022e7f4b0dc2d5ac8bfee6907fef9eff7506632cd4a11eac620af6777da28b	data/ingredients/mapped/Neomycin.yaml	9ede796ea8d16fdaa88edcbedf5b8d9e912870df4bef09cc6a00f6ddfb32fb4e	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Neomycin.md
MIM.assertion:5dcca945a2f321990574f477f77d2516339ec3dcd816ca511496cf481f3d2e1b	MIM:Cellobiose	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.ENERGY_SOURCE	nutritional_roles	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	data/ingredients/mapped/Cellobiose.yaml	254eeac1530cc7b1f1005c07d3b7a7de230b29f5f162bb133ab901863c0c4b33	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Cellobiose.md
MIM.assertion:5dd9da6ad4d7a07591c961829e069669561cf7dfcdb55a5302d49d5d0bccfab6	MIM:Cacl2_X_2_H2o	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.MINERAL_SOURCE	nutritional_roles	a215f61f20486be410a2f74d394120051dc58711884e6184abbcf474f31d7bca	data/ingredients/mapped/Cacl2_X_2_H2o.yaml	029fee355b235b47ffa10aef066b9b7b3b0afe2aa53c4435b12b4d7bd96370d7	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Cacl2_X_2_H2o.md
MIM.assertion:5de90b616f887fa2cf7190166866eca83dcf5e14a70a559af47bcde2989232bb	MIM:Meropenem	biolink:exact_match	CHEBI:6770	mapping	032240315e96fef68d059ed477102554d0e378dd4f4a03e68abc4484dbf895b1	data/ingredients/mapped/Meropenem.yaml	0671ff83f0965ce8731e1e98dd382c5c19cb6d4f43f12aac9d0dd9ed421c0b6b	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Meropenem.md
MIM.assertion:5dfce0085823f7b6123e44ca3bc19320cb4c74dfd7efb37a1153e2ac4f1fa976	MIM:L-tyrosine	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.AMINO_ACID_SOURCE	nutritional_roles	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	data/ingredients/mapped/L-tyrosine.yaml	b3d74ff5d9e02b367c495e5e1fbb098f06c7c897c3530a5832bb180a0b0912ff	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/L-tyrosine.md
MIM.assertion:5e0086fe2fa2f8d9041fa15a769bd5a5d1757ade654f03e48cd98e0ec11833a5	MIM:spermidine	biolink:exact_match	CHEBI:16610	mapping	cda215c356e6d1bb0cf69342b7388222dbeb9fe8f6a45ea77fc670ba452a8162	data/ingredients/mapped/spermidine.yaml	5e4f9c50f8569534a0cd1578161dfe42869154f7a3f1ee4d53d6d851110684bc	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/spermidine.md
MIM.assertion:5e08c20e132418bff5f779b31298f7e40de29e26b715e1378cb80eda4984b46b	MIM:Cefuroxime	biolink:exact_match	CHEBI:3515	mapping	b1ef49cd9b14388d057738500ed09192dabc8cb84afaaea8a8a7c6d086ed7435	data/ingredients/mapped/Cefuroxime.yaml	4f09acbddc1ddc96e847317cae07c3e01de3b922547cf0839ac777dd45179238	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Cefuroxime.md
MIM.assertion:5e1187450f052d44e0dac771087fdb44f0a3662a0e2929dcae428f876c170f92	MIM:Glycolic_Acid	biolink:exact_match	CHEBI:17497	mapping	27b14952156a99038cc078e999643d16f119008605cbd178ba94900836cf2fa4	data/ingredients/mapped/Glycolic_Acid.yaml	353fe03ba10bea3bafdf291e643c3afd6857427aea6c1ccc3364d1af5aaa5706	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Glycolic_Acid.md
MIM.assertion:5e20932e234ff4edc3f14be76358f447d0107d5f28fdc3c9a299222401ec7e41	MIM:Na2seo4	biolink:exact_match	CHEBI:77775	mapping	a21b0ce241be79e28b1b7ed8139164676ac5c18b2669ef09546e12846f3a1e1b	data/ingredients/mapped/Na2seo4.yaml	5a4c0a17fa416848cd312592d9560417db3b1f54b858254b2e3a9cc28a1c24e0	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Na2seo4.md
MIM.assertion:5e257be0d98d5b7765541222be6194f7980680f659a1ae96d1d7670525305042	MIM:Fastidious_Anaerobe_Broth_With_Meat_Granules	biolink:has_part	FOODON:03305103	component	fbc60d1632b89d68b3098e33d59e6e14dde4dc439c216f331bda00c349f97731	data/ingredients/mapped/Fastidious_Anaerobe_Broth_With_Meat_Granules.yaml	aa56347529508fd0c082571cfd39540c6ac3205ba587c992594015c1e881c6a5	requires_source_verification	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	reports/yaml_record_review/Fastidious_Anaerobe_Broth_With_Meat_Granules.md
MIM.assertion:5e40d2e226d49adb8f9ff03adb260c1c412de744a34434bc19c827915f31d22c	MIM:Propionic_Acid	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.CARBON_SOURCE	nutritional_roles	29b5d370304d257b691a42ffc40b3f31176229b110bed3d04ff0d6ec9d1f1b19	data/ingredients/mapped/Propionic_Acid.yaml	692dd05a261b65d660874ef1b910d609c4b4bcb9c41da730de02ae9a00d8cdc7	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Propionic_Acid.md
MIM.assertion:5e4101b39a012db491f8bbe233a7358d565a53ae9fd7557c6b40341265f9af5a	MIM:Collinomycin	biolink:exact_match	kgmicrobe.compound:collinomycin	mapping	612511a676f6915ba39e95db6e137dadafc1aee40fb70b64b469a5c930d5d779	data/ingredients/mapped/Collinomycin.yaml	2ca670278f8a16bed0e1fe3a3c94fc492eecc6c7c8d2bd185645dc0b62e55dcc	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Collinomycin.md
MIM.assertion:5e7146d8da71bd00fb8aac14fe4e912ff9fbb632693388dd36aad8b3d19a07b8	MIM:Pyruvic_Acid	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.ENERGY_SOURCE	nutritional_roles	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	data/ingredients/mapped/Pyruvic_Acid.yaml	b2008625f0efec85f46455d90fe26191d2c524e5d9f1743a35297ce303ce4d57	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Pyruvic_Acid.md
