path	verdict	severity	reviewed_at	report	notes
data/ingredients/mapped/Lacto-N-neotetraose.yaml	needs_curation	major	2026-09-16T23:49:27Z	reports/yaml_record_review/Lacto-N-neotetraose.md	The CHEBI:60239 label, structure, synonym, and final SSSOM row pass, but the CAS-RN lookup conflicts with PubChem's current CAS/name target and CARBON_SOURCE is provisional.
data/ingredients/mapped/Lacto-N-tetraose.yaml	needs_curation	major	2026-09-16T23:49:27Z	reports/yaml_record_review/Lacto-N-tetraose.md	The CAS-backed CHEBI:30248 identity, CAS value, PubChem structure, synonym, and final CHEBI/CAS rows pass, but CARBON_SOURCE is provisional.
data/ingredients/mapped/Lactone.yaml	pass	none	2026-09-16T23:49:27Z	reports/yaml_record_review/Lactone.md	The MicrobeDecoder exact CHEBI:25000 identity, source occurrence, empty final other field, and SSSOM row pass.
data/ingredients/mapped/Lactose.yaml	needs_curation	major	2026-09-16T23:54:51Z	reports/yaml_record_review/Lactose.md	The exact CHEBI:17716 identity, CAS value, PubChem structure, CultureMech carbon-source role, and occurrence count pass, but final SSSOM exports beta-specific and parse-artifact synonyms and ENERGY_SOURCE is provisional.
data/ingredients/mapped/Lactulose.yaml	needs_curation	major	2026-09-16T23:54:51Z	reports/yaml_record_review/Lactulose.md	The exact CHEBI:6359 identity, CAS value, PubChem structure, synonym, and final SSSOM row pass, but CARBON_SOURCE is provisional.
data/ingredients/mapped/Laminaribiose.yaml	needs_curation	major	2026-09-16T23:54:51Z	reports/yaml_record_review/Laminaribiose.md	The CHEBI:18411 label, structure, synonym, and final SSSOM row pass, but the CAS-RN lookup conflicts with PubChem's current CAS target and CARBON_SOURCE is provisional.
data/ingredients/mapped/Laminarin_From_Laminaria_Digitata.yaml	needs_curation	major	2026-09-16T23:54:51Z	reports/yaml_record_review/Laminarin_From_Laminaria_Digitata.md	The CAS-backed CHEBI:6364 laminarin identity, variable polymer formula, empty synonym payload, and final SSSOM row pass, but CARBON_SOURCE is provisional.
data/ingredients/mapped/Lanthanum_Iii_Chloride.yaml	needs_curation	major	2026-09-16T23:54:51Z	reports/yaml_record_review/Lanthanum_Iii_Chloride.md	The PubChem and CHEBI structures match, but exact lanthanum trichloride is still modeled as a CHEBI NARROW_MATCH with extra CAS and local registry rows.
data/ingredients/mapped/Lapachol.yaml	pass	none	2026-09-16T23:59:17Z	reports/yaml_record_review/Lapachol.md	The exact CHEBI:6377 identity, CAS value, ChEBI structure, synonym, and final SSSOM row pass.
data/ingredients/mapped/Lauric_Acid.yaml	pass	none	2026-09-16T23:59:17Z	reports/yaml_record_review/Lauric_Acid.md	The CAS-backed CHEBI:30805 identity, CAS value, PubChem structure, empty synonym payload, and final SSSOM row pass.
data/ingredients/mapped/Lawsone.yaml	pass	none	2026-09-16T23:59:17Z	reports/yaml_record_review/Lawsone.md	The exact CHEBI:44401 identity, CAS value, ChEBI structure, synonym, and final SSSOM row pass.
data/ingredients/mapped/Lead_Ii_Chloride.yaml	pass	none	2026-09-16T23:59:17Z	reports/yaml_record_review/Lead_Ii_Chloride.md	The CAS-backed CHEBI:88212 identity, CAS value, PubChem structure, synonyms, and final SSSOM row pass.
data/ingredients/mapped/Lead_Ii_Nitrate.yaml	pass	none	2026-09-16T23:59:17Z	reports/yaml_record_review/Lead_Ii_Nitrate.md	The CAS-backed CHEBI:37187 identity, CAS value, PubChem structure, synonyms, and final SSSOM row pass.
data/ingredients/mapped/Lecithin.yaml	pass	none	2026-09-17T00:04:23Z	reports/yaml_record_review/Lecithin.md	The MicrobeDecoder exact CHEBI:61995 identity, source occurrence count, empty final other field, and SSSOM row pass.
data/ingredients/mapped/Legionella_Agar_Enrichment.yaml	pass	none	2026-09-17T00:04:23Z	reports/yaml_record_review/Legionella_Agar_Enrichment.md	The local kgmicrobe.ingredient stock-solution identity, catalog synonym, occurrence count, and final SSSOM row pass.
data/ingredients/mapped/Lemon.yaml	pass	none	2026-09-17T00:04:23Z	reports/yaml_record_review/Lemon.md	The exact NCIT:C72005 identity, occurrence count, empty synonym payload, empty final other field, and SSSOM row pass.
data/ingredients/mapped/Lentilan_From_Mushroom.yaml	needs_curation	major	2026-09-17T00:04:23Z	reports/yaml_record_review/Lentilan_From_Mushroom.md	The CAS-backed CHEBI:31770 lentinan identity, variable polymer formula, ChEBI SMILES, and final SSSOM row pass, but CARBON_SOURCE is provisional and the label likely misspells Lentinan as Lentilan.
data/ingredients/mapped/Leucodin.yaml	pass	none	2026-09-17T00:04:23Z	reports/yaml_record_review/Leucodin.md	The CAS-backed CHEBI:4441 identity, CAS value, PubChem structure, empty synonym payload, and final SSSOM row pass.
data/ingredients/mapped/Leupeptin.yaml	pass	none	2026-09-17T00:13:53Z	reports/yaml_record_review/Leupeptin.md	The MicrobeDecoder exact CHEBI:6426 identity, active ChEBI structure, PubChem structure, empty synonym payload, and final SSSOM row pass.
data/ingredients/mapped/Levan_-_From_Erwinia_Herbicola.yaml	needs_curation	major	2026-09-17T00:13:53Z	reports/yaml_record_review/Levan_-_From_Erwinia_Herbicola.md	The CAS-backed CHEBI:16703 identity, ChEBI CAS xref, structure block, exact synonym, and final SSSOM row pass, but CARBON_SOURCE is provisional.
data/ingredients/mapped/Levodopa.yaml	needs_curation	major	2026-09-17T00:13:53Z	reports/yaml_record_review/Levodopa.md	The CAS-backed CHEBI:15765 identity, CAS value, PubChem structure, exact synonym, and final SSSOM row pass, but AMINO_ACID_SOURCE is provisional.
data/ingredients/mapped/Levofloxacin.yaml	needs_curation	major	2026-09-17T00:13:53Z	reports/yaml_record_review/Levofloxacin.md	The CultureBotHT CHEBI:63598 identity, CAS value, PubChem structure, exact synonym, and final SSSOM row pass, but SELECTIVE_AGENT is provisional.
data/ingredients/mapped/Levomenthol.yaml	needs_curation	major	2026-09-17T00:13:53Z	reports/yaml_record_review/Levomenthol.md	The CAS-backed CHEBI:15409 identity, CAS value, and PubChem structure pass, but racemic menthol labels are attached to this enantiopure record and exported as final SSSOM synonyms.
data/ingredients/mapped/Levorin.yaml	pass	none	2026-09-17T00:20:11Z	reports/yaml_record_review/Levorin.md	The promoted MeSH Candicidin identity is active and preserves the original Levorin label through MeSH D002174; the final SSSOM row has no unsafe synonym payload.
data/ingredients/mapped/Levulinic_Acid.yaml	needs_curation	major	2026-09-17T00:20:11Z	reports/yaml_record_review/Levulinic_Acid.md	The CAS-backed CHEBI:45630 identity, CAS value, PubChem structure, occurrence count, and final SSSOM row pass, but CARBON_SOURCE is provisional.
data/ingredients/mapped/Lichenan_Icelandic_Moss.yaml	needs_curation	major	2026-09-17T00:20:11Z	reports/yaml_record_review/Lichenan_Icelandic_Moss.md	The local identity, narrower CHEBI:6452 parent mapping, CAS payload, registry sibling rows, and final SSSOM predicates pass, but CARBON_SOURCE is provisional.
data/ingredients/mapped/Licl.yaml	needs_curation	major	2026-09-17T00:20:11Z	reports/yaml_record_review/Licl.md	The CHEBI:48607 anhydrous lithium chloride identity, CAS value, PubChem structure, CultureMech mineral role, and occurrence count pass, but hydrate-form labels are published as exact final SSSOM synonyms.
data/ingredients/mapped/Lignin.yaml	pass	none	2026-09-17T00:20:11Z	reports/yaml_record_review/Lignin.md	The MicrobeDecoder exact CHEBI:6457 identity, empty role and synonym payloads, and final SSSOM row pass.
data/ingredients/mapped/Lignin_Alkali.yaml	needs_curation	major	2026-09-17T00:25:32Z	reports/yaml_record_review/Lignin_Alkali.md	The local CAS fallback row for alkali lignin is honest, but the structure block is from unrelated PubChem CID 175586.
data/ingredients/mapped/Limocrocin.yaml	pass	none	2026-09-17T00:25:32Z	reports/yaml_record_review/Limocrocin.md	The promoted MeSH C079132 identity is active, label-exact for limocrocin, and the final SSSOM row has no unsafe synonym payload.
data/ingredients/mapped/Limonin.yaml	pass	none	2026-09-17T00:25:32Z	reports/yaml_record_review/Limonin.md	The CultureBotHT exact CHEBI:16226 identity, CAS value, PubChem structure, exact synonym, and final SSSOM row pass.
data/ingredients/mapped/Linalool.yaml	pass	none	2026-09-17T00:25:32Z	reports/yaml_record_review/Linalool.md	The CultureBotHT exact CHEBI:17580 identity, CAS value, PubChem structure, exact synonym, and final SSSOM row pass.
data/ingredients/mapped/Lincomycin.yaml	pass	none	2026-09-17T00:25:32Z	reports/yaml_record_review/Lincomycin.md	The MicrobeDecoder exact CHEBI:6472 identity, active ChEBI/PubChem structure, empty synonym payload, and final SSSOM row pass.
data/ingredients/mapped/Lincomycin_Hydrochloride.yaml	needs_curation	major	2026-09-17T00:30:44Z	reports/yaml_record_review/Lincomycin_Hydrochloride.md	The ChEBI CHEBI:182465 identity, formula, exact synonym, and final SSSOM row pass, but PubChem now resolves the CAS value to conflicting stereochemistry and SELECTIVE_AGENT is provisional.
data/ingredients/mapped/Linezolid.yaml	needs_curation	major	2026-09-17T00:30:44Z	reports/yaml_record_review/Linezolid.md	The CultureBotHT exact CHEBI:63607 identity, CAS value, PubChem structure, exact synonym, and final SSSOM row pass, but SELECTIVE_AGENT is provisional.
data/ingredients/mapped/Lipopolysaccharide.yaml	pass	none	2026-09-17T00:30:44Z	reports/yaml_record_review/Lipopolysaccharide.md	The CultureBotHT exact CHEBI:16412 class identity, updated occurrence count, empty final synonym payload, and final SSSOM row pass.
data/ingredients/mapped/Lithium_Chloride_Hydrate.yaml	needs_curation	major	2026-09-17T00:30:44Z	reports/yaml_record_review/Lithium_Chloride_Hydrate.md	The CAS-primary hydrate identity, PubChem hydrate structure, and close match to anhydrous CHEBI:48607 pass, but final SSSOM is missing the kgmicrobe compound anchor rows tracked by hydrate_grounding.
data/ingredients/mapped/Lithocholic_Acid.yaml	needs_curation	major	2026-09-17T00:30:44Z	reports/yaml_record_review/Lithocholic_Acid.md	The CHEBI:16325 identity, CAS value, PubChem structure, and real ChEBI synonym pass, but Tricine and berbaman labels are exported as final SSSOM synonyms.
data/ingredients/mapped/Liver_Digest.yaml	needs_curation	major	2026-09-17T00:35:23Z	reports/yaml_record_review/Liver_Digest.md	The MICRO:0001668 liver-digest identity, mixture type, occurrence count, and final SSSOM row pass, but PROTEIN_SOURCE is provisional.
data/ingredients/mapped/Liver_Extract.yaml	needs_curation	major	2026-09-17T00:35:23Z	reports/yaml_record_review/Liver_Extract.md	The MICRO:0001363 liver-extract identity, mixture type, occurrence count, and final SSSOM row pass, but PROTEIN_SOURCE is provisional.
data/ingredients/mapped/Liver_Extract_Concentrate.yaml	needs_curation	major	2026-09-17T00:35:23Z	reports/yaml_record_review/Liver_Extract_Concentrate.md	The record maps liver extract concentrate exactly to generic MICRO:0001363 liver extract and PROTEIN_SOURCE is provisional.
data/ingredients/mapped/Liver_Extract_Infusion.yaml	needs_curation	major	2026-09-17T00:35:23Z	reports/yaml_record_review/Liver_Extract_Infusion.md	The record maps liver extract infusion exactly to generic MICRO:0001363 liver extract and PROTEIN_SOURCE is provisional.
data/ingredients/mapped/Liver_powder.yaml	pass	none	2026-09-17T00:35:23Z	reports/yaml_record_review/Liver_powder.md	The CultureMech residual exact-synonym grounding to FOODON:03000441, one-recipe occurrence count, restored SSSOM source, and final SSSOM row pass.
data/ingredients/mapped/Locust_Bean_Gum.yaml	pass	none	2026-09-17T00:40:44Z	reports/yaml_record_review/Locust_Bean_Gum.md	The CAS-primary locust bean gum identity, FOODON parent mapping, exact CAS and kgmicrobe registry rows, and empty final synonym payload pass.
data/ingredients/mapped/Lomefloxacin.yaml	pass	none	2026-09-17T00:40:44Z	reports/yaml_record_review/Lomefloxacin.md	The MicrobeDecoder exact CHEBI:116278 identity, active ChEBI/PubChem structure, empty synonym payload, and final SSSOM row pass.
data/ingredients/mapped/Lomefloxacin_Hydrochloride.yaml	needs_curation	major	2026-09-17T00:40:44Z	reports/yaml_record_review/Lomefloxacin_Hydrochloride.md	The exact CHEBI:6518 identity, CAS value, PubChem structure, exact synonym, and final SSSOM row pass, but SELECTIVE_AGENT is provisional.
data/ingredients/mapped/Lomofungin.yaml	pass	none	2026-09-17T00:40:44Z	reports/yaml_record_review/Lomofungin.md	The MicrobeDecoder exact CHEBI:224243 identity, active ChEBI/PubChem structure, empty synonym payload, and final SSSOM row pass.
data/ingredients/mapped/Loratadine.yaml	pass	none	2026-09-17T00:40:44Z	reports/yaml_record_review/Loratadine.md	The CultureBotHT exact CHEBI:6538 identity, CAS value, PubChem structure, exact synonym, and final SSSOM row pass.
data/ingredients/mapped/Lovastatin.yaml	pass	none	2026-09-17T00:45:53Z	reports/yaml_record_review/Lovastatin.md	The CultureBotHT exact CHEBI:40303 identity, CAS value, PubChem structure, exact synonym, and final SSSOM row pass.
data/ingredients/mapped/Lucimycin.yaml	pass	none	2026-09-17T00:45:53Z	reports/yaml_record_review/Lucimycin.md	The MicrobeDecoder exact CHEBI:135874 identity, active ChEBI/PubChem structure, empty synonym payload, and final SSSOM row pass.
data/ingredients/mapped/Lumazine.yaml	pass	none	2026-09-17T00:45:53Z	reports/yaml_record_review/Lumazine.md	The CultureBotHT exact CHEBI:16489 identity, CAS value, PubChem structure, exact synonym, and final SSSOM row pass.
data/ingredients/mapped/Lumichrome.yaml	pass	none	2026-09-17T00:45:53Z	reports/yaml_record_review/Lumichrome.md	The CultureBotHT exact CHEBI:17781 identity, CAS value, PubChem structure, exact synonym, and final SSSOM row pass.
data/ingredients/mapped/Lupeol.yaml	pass	none	2026-09-17T00:45:53Z	reports/yaml_record_review/Lupeol.md	The CultureBotHT exact CHEBI:6570 identity, CAS value, PubChem structure, exact synonym, and final SSSOM row pass.
data/ingredients/mapped/Lydimycin.yaml	needs_curation	major	2026-09-17T00:52:19Z	reports/yaml_record_review/Lydimycin.md	The exact NCIT:C90684 identity and final SSSOM row pass, but SELECTIVE_AGENT is provisional.
data/ingredients/mapped/Lysine.yaml	pass	none	2026-09-17T00:52:19Z	reports/yaml_record_review/Lysine.md	The MicrobeDecoder exact CHEBI:25094 identity, generic ChEBI structure, CultureMech occurrence count, and final SSSOM row pass.
data/ingredients/mapped/Lysocellin.yaml	pass	none	2026-09-17T00:52:19Z	reports/yaml_record_review/Lysocellin.md	The MicrobeDecoder exact CHEBI:212437 identity, active ChEBI/PubChem structure, source occurrence, and final SSSOM row pass.
data/ingredients/mapped/Lysostaphin.yaml	pass	none	2026-09-17T00:52:19Z	reports/yaml_record_review/Lysostaphin.md	The exact active NCIT:C166895 identity, final curator ruling, MicrobeDecoder source count, and final SSSOM row pass.
data/ingredients/mapped/Lysozyme.yaml	pass	none	2026-09-17T00:52:19Z	reports/yaml_record_review/Lysozyme.md	The CAS-primary lysozyme identity, FOODON parent mapping, exact CAS and kgmicrobe registry rows, and final SSSOM rows pass.
data/ingredients/mapped/M-inositol.yaml	pass_with_minor	minor	2026-09-17T00:57:54Z	reports/yaml_record_review/M-inositol.md	The rejected duplicate tombstone is absent from final SSSOM, but stale scyllo-oriented structure/synonym/role payloads remain in YAML.
data/ingredients/mapped/M-xylene.yaml	needs_curation	major	2026-09-17T00:57:54Z	reports/yaml_record_review/M-xylene.md	The exact CHEBI:28488 identity, CAS value, PubChem structure, exact synonyms, and final SSSOM row pass, but CARBON_SOURCE is provisional.
data/ingredients/mapped/MES_Buffer.yaml	pass	none	2026-09-17T00:57:54Z	reports/yaml_record_review/MES_Buffer.md	The local stock-solution identity, narrow CHEBI:39010 parent row, exact kgmicrobe registry rows, and occurrence count pass.
data/ingredients/mapped/MES_Hydrat.yaml	needs_curation	major	2026-09-17T00:57:54Z	reports/yaml_record_review/MES_Hydrat.md	The CAS-primary MES monohydrate identity and narrow anhydrous CHEBI parent pass, but final SSSOM exports an anhydrous MES label as an other synonym.
data/ingredients/mapped/MES_sodium_salt.yaml	needs_curation	major	2026-09-17T00:57:54Z	reports/yaml_record_review/MES_sodium_salt.md	The exact CHEBI:62955 identity, CAS value, PubChem structure, exact synonyms, and final SSSOM row pass, but BUFFER is provisional.
data/ingredients/mapped/MH_agar.yaml	pass	none	2026-09-17T01:02:08Z	reports/yaml_record_review/MH_agar.md	The CultureMech residual exact MICRO:0001328 identity, restored SSSOM provenance, one-recipe count, and final SSSOM row pass.
data/ingredients/mapped/MME_Trace_Minerals.yaml	pass	none	2026-09-17T01:02:08Z	reports/yaml_record_review/MME_Trace_Minerals.md	The local trace-mineral stock identity, complete component transcription, source-backed TRACE_ELEMENT role, and final SSSOM row pass.
data/ingredients/mapped/MOPS_2M_pH7.yaml	pass	none	2026-09-17T01:02:08Z	reports/yaml_record_review/MOPS_2M_pH7.md	The local MOPS buffer-stock identity, narrow CHEBI:39074 parent row, exact kgmicrobe registry rows, and final SSSOM rows pass.
data/ingredients/mapped/MRS_agar_Oxoid.yaml	pass	none	2026-09-17T01:02:08Z	reports/yaml_record_review/MRS_agar_Oxoid.md	The CultureMech residual MRS agar grounding to MICRO:0000554, restored SSSOM provenance, one-recipe count, and final SSSOM row pass.
data/ingredients/mapped/Macro_Component_1_For_J_Medium.yaml	needs_curation	major	2026-09-17T01:02:08Z	reports/yaml_record_review/Macro_Component_1_For_J_Medium.md	The local fallback identity and final SSSOM row pass, but this named J medium stock still lacks component-level curation.
data/ingredients/mapped/Macro_Component_2_For_J_Medium.yaml	needs_curation	major	2026-09-17T01:06:50Z	reports/yaml_record_review/Macro_Component_2_For_J_Medium.md	The local fallback identity and final SSSOM row pass, but this named J medium stock still lacks component-level curation.
data/ingredients/mapped/Macrolide_Antibiotic.yaml	pass	none	2026-09-17T01:06:50Z	reports/yaml_record_review/Macrolide_Antibiotic.md	The MicrobeDecoder exact CHEBI:25105 identity, source occurrence count, empty other field, and final SSSOM row pass.
data/ingredients/mapped/Magainin_I.yaml	pass	none	2026-09-17T01:06:50Z	reports/yaml_record_review/Magainin_I.md	The CultureBotHT exact CHEBI:201898 identity, CAS value, ChEBI structure, exact IUPAC synonym, and final SSSOM row pass.
data/ingredients/mapped/Magnesium(2).yaml	pass	none	2026-09-17T01:06:50Z	reports/yaml_record_review/Magnesium(2).md	The MicrobeDecoder exact CHEBI:18420 ion identity, transferred CultureMech occurrences, structure, and final SSSOM row pass.
data/ingredients/mapped/Magnesium.yaml	pass	none	2026-09-17T01:06:50Z	reports/yaml_record_review/Magnesium.md	The rejected magnesium-atom tombstone has been merged into active Magnesium(2+) and is absent from final SSSOM.
data/ingredients/mapped/Magnesium_Acetate.yaml	needs_curation	major	2026-09-17T01:12:46Z	reports/yaml_record_review/Magnesium_Acetate.md	The exact ChEBI identity, CAS, structure, exact synonyms, and final SSSOM row pass, but CARBON_SOURCE is only backed by CultureMech Mineral evidence.
data/ingredients/mapped/Magnesium_Chloride.yaml	needs_curation	major	2026-09-17T01:12:46Z	reports/yaml_record_review/Magnesium_Chloride.md	The hexahydrate identity and mineral role pass, but final SSSOM still exports a dihydrate label, an anhydrous formula, and stock-solution text as other synonyms.
data/ingredients/mapped/Magnesium_Nitrate_Hexahydrate.yaml	needs_curation	major	2026-09-17T01:12:46Z	reports/yaml_record_review/Magnesium_Nitrate_Hexahydrate.md	The CAS-primary exact identity and close ChEBI parent are appropriate, but the final SSSOM is missing the exact kgmicrobe.compound registry anchor row.
data/ingredients/mapped/Magnesium_Sulfate.yaml	needs_curation	major	2026-09-17T01:12:46Z	reports/yaml_record_review/Magnesium_Sulfate.md	The anhydrous identity and hydrate filtering pass, but the CultureMech mineral evidence is attached to SULFUR_SOURCE while MINERAL_SOURCE has no evidence.
data/ingredients/mapped/Malachite_Green.yaml	pass	none	2026-09-17T01:12:46Z	reports/yaml_record_review/Malachite_Green.md	The exact CHEBI:72449 identity, CAS value, ChEBI structure, exact synonyms, CultureMech roles, and final SSSOM row pass.
data/ingredients/mapped/Malate.yaml	needs_curation	major	2026-09-17T01:19:00Z	reports/yaml_record_review/Malate.md	The exact CHEBI:25115 identity and exact synonyms pass, but final SSSOM exports a neutral malic-acid CAS token and the carbon/energy roles are provisional.
data/ingredients/mapped/Maleic_Acid.yaml	needs_curation	major	2026-09-17T01:19:00Z	reports/yaml_record_review/Maleic_Acid.md	The exact CHEBI identity, corrected CAS, structure, and IUPAC synonym pass, but final SSSOM exports a comma-joined pair as one other token.
data/ingredients/mapped/Malonamide.yaml	pass	none	2026-09-17T01:19:00Z	reports/yaml_record_review/Malonamide.md	The MicrobeDecoder exact CHEBI:48537 identity, ChEBI structure, source count, empty other field, and final SSSOM row pass.
data/ingredients/mapped/Malonate.yaml	pass	none	2026-09-17T01:19:00Z	reports/yaml_record_review/Malonate.md	The reviewed bare-anion grounding to CHEBI:15792, ChEBI structure, MicrobeDecoder source count, empty other field, and final SSSOM row pass.
data/ingredients/mapped/Malondialdehyde_Tetrabutylammonium_Salt.yaml	pass	none	2026-09-17T01:19:00Z	reports/yaml_record_review/Malondialdehyde_Tetrabutylammonium_Salt.md	The CAS-primary identity, PubChem structure, broader CHEBI:51992 parent, registry companion rows, and final SSSOM output pass.
data/ingredients/mapped/Malonic_Acid.yaml	needs_curation	major	2026-09-17T01:23:32Z	reports/yaml_record_review/Malonic_Acid.md	The exact CHEBI identity, CAS, structure, exact synonym, and final SSSOM row pass, but CARBON_SOURCE is only a provisional name-pattern prediction.
data/ingredients/mapped/Malt_Extract.yaml	needs_curation	major	2026-09-17T01:23:32Z	reports/yaml_record_review/Malt_Extract.md	The FoodOn malt-extract identity and catalog variants pass, but CARBON_SOURCE is only a provisional name-pattern prediction.
data/ingredients/mapped/Malt_Extract_Agar.yaml	needs_curation	major	2026-09-17T01:23:32Z	reports/yaml_record_review/Malt_Extract_Agar.md	The local exact registry row and close FoodOn parent pass, but this complete malt-extract-agar formulation lacks component-level curation.
data/ingredients/mapped/Malt_Extract_Agar_Nissui.yaml	needs_curation	major	2026-09-17T01:23:32Z	reports/yaml_record_review/Malt_Extract_Agar_Nissui.md	The local exact Nissui row and close FoodOn parent pass, but this supplier-specific malt-extract-agar formulation lacks component-level curation.
data/ingredients/mapped/Malt_Extract_Agar_Oxoid.yaml	needs_curation	major	2026-09-17T01:23:32Z	reports/yaml_record_review/Malt_Extract_Agar_Oxoid.md	The local exact Oxoid row and close FoodOn parent pass, but this supplier-specific malt-extract-agar formulation lacks component-level curation.
data/ingredients/mapped/Malt_Extract_Broth.yaml	needs_curation	major	2026-09-17T01:27:59Z	reports/yaml_record_review/Malt_Extract_Broth.md	The local exact broth registry row and close FoodOn parent pass, but this complete malt-extract-broth formulation lacks component-level curation.
data/ingredients/mapped/Maltitol.yaml	needs_curation	major	2026-09-17T01:27:59Z	reports/yaml_record_review/Maltitol.md	The exact CHEBI identity, CAS, structure, exact IUPAC synonym, and final SSSOM row pass, but CARBON_SOURCE is provisional.
data/ingredients/mapped/Maltodextrin.yaml	needs_curation	major	2026-09-17T01:27:59Z	reports/yaml_record_review/Maltodextrin.md	The exact CHEBI:25140 identity, occurrence count, empty other field, and final SSSOM row pass, but CARBON_SOURCE is provisional.
data/ingredients/mapped/Maltohexaose.yaml	needs_curation	major	2026-09-17T01:27:59Z	reports/yaml_record_review/Maltohexaose.md	The exact CHEBI identity, CAS, structure, exact IUPAC synonym, and final SSSOM row pass, but CARBON_SOURCE is provisional.
data/ingredients/mapped/Maltose.yaml	needs_curation	major	2026-09-17T01:27:59Z	reports/yaml_record_review/Maltose.md	The maltose identity, CAS, structure, and CultureMech CARBON_SOURCE pass, but final SSSOM still exports hydrate/alpha-anomer labels and ENERGY_SOURCE is provisional.
data/ingredients/mapped/Maltose_2.yaml	pass_with_minor	minor	2026-09-17T01:32:09Z	reports/yaml_record_review/Maltose_2.md	The rejected lower-case maltose duplicate is absent from final SSSOM, but stale alpha-anomer role/synonym/chemistry payloads remain on the tombstone.
data/ingredients/mapped/Maltose_Hydrate.yaml	pass	none	2026-09-17T01:32:09Z	reports/yaml_record_review/Maltose_Hydrate.md	The local exact maltose-hydrate identity, close CHEBI:17306 parent, MicrobeDecoder source count, registry row, and hydrate-grounding audit pass.
data/ingredients/mapped/Maltotetraose.yaml	needs_curation	major	2026-09-17T01:32:09Z	reports/yaml_record_review/Maltotetraose.md	The exact CHEBI identity, CAS, structure, exact IUPAC synonym, and final SSSOM row pass, but CARBON_SOURCE is provisional.
data/ingredients/mapped/Maltotriose.yaml	needs_curation	major	2026-09-17T01:32:09Z	reports/yaml_record_review/Maltotriose.md	The MicrobeDecoder exact CHEBI:61993 identity passes, but final SSSOM exports Maltotriose hydrate as an other synonym of anhydrous maltotriose.
data/ingredients/mapped/Maltotriose_Hydrate.yaml	needs_curation	major	2026-09-17T01:32:09Z	reports/yaml_record_review/Maltotriose_Hydrate.md	The CAS-primary identity and close ChEBI parent are appropriate, but final SSSOM is missing the exact kgmicrobe.compound registry anchor and CARBON_SOURCE is provisional.
data/ingredients/mapped/Mandelic_Acid.yaml	pass	none	2026-09-17T01:36:18Z	reports/yaml_record_review/Mandelic_Acid.md	The exact CHEBI:35825 identity, CAS, ChEBI structure, exact IUPAC synonym, and final SSSOM row pass.
data/ingredients/mapped/Manganese.yaml	pass	none	2026-09-17T01:36:18Z	reports/yaml_record_review/Manganese.md	The MicrobeDecoder exact NCIT:C624 element identity, reviewed promotion, occurrence counts, empty other field, and final SSSOM row pass.
data/ingredients/mapped/Mangiferin.yaml	pass	none	2026-09-17T01:36:18Z	reports/yaml_record_review/Mangiferin.md	The exact CHEBI:6682 identity, CAS, ChEBI structure, exact IUPAC synonym, and final SSSOM row pass.
data/ingredients/mapped/Mannan_From_Saccharomyces_Cerevisiae.yaml	needs_curation	major	2026-09-17T01:36:18Z	reports/yaml_record_review/Mannan_From_Saccharomyces_Cerevisiae.md	The exact CAS and local registry rows exist, but the record has an organism parent, bad PubChem structure, raw exported other text, and provisional CARBON_SOURCE evidence.
data/ingredients/mapped/Mannitol.yaml	needs_curation	major	2026-09-17T01:36:18Z	reports/yaml_record_review/Mannitol.md	The generic mannitol identity and CultureMech CARBON_SOURCE pass, but the record exports the stereospecific D-mannitol CAS token on CHEBI:29864.
data/ingredients/mapped/Mannobiose.yaml	needs_curation	major	2026-09-17T01:44:31Z	reports/yaml_record_review/Mannobiose.md	The exact CHEBI:25164 identity, CAS, ChEBI structure, exact IUPAC synonyms, and final SSSOM row pass, but CARBON_SOURCE is provisional.
data/ingredients/mapped/Mannose-6-Phosphate.yaml	needs_curation	major	2026-09-17T01:44:31Z	reports/yaml_record_review/Mannose-6-Phosphate.md	The synonym-grade CHEBI:17369 identity, CAS, exact IUPAC synonym, and final SSSOM row pass, but CARBON_SOURCE is provisional.
data/ingredients/mapped/Mannose.yaml	pass	none	2026-09-17T01:44:31Z	reports/yaml_record_review/Mannose.md	The MicrobeDecoder exact CHEBI:37684 identity, reviewed promotion, occurrence count, empty synonym surface, and final SSSOM row pass.
data/ingredients/mapped/Mannotriose.yaml	needs_curation	major	2026-09-17T01:44:31Z	reports/yaml_record_review/Mannotriose.md	The exact generic CHEBI:146181 identity passes, but final SSSOM exports a specific beta-D-mannotriose CAS token and CARBON_SOURCE is provisional.
data/ingredients/mapped/Marine_Broth_2216.yaml	needs_curation	major	2026-09-17T01:44:31Z	reports/yaml_record_review/Marine_Broth_2216.md	The local registry identity, catalog variants, ATCC component transcription, occurrence count, and final SSSOM row pass, but ingredient_type is stale.
data/ingredients/mapped/Marine_agar_2216.yaml	needs_curation	major	2026-09-17T01:51:35Z	reports/yaml_record_review/Marine_agar_2216.md	The local registry identity, catalog variant, ATCC component transcription, occurrence count, and final SSSOM row pass, but ingredient_type is stale.
data/ingredients/mapped/Marinostatin.yaml	pass	none	2026-09-17T01:51:35Z	reports/yaml_record_review/Marinostatin.md	The MicrobeDecoder exact CHEBI:221095 identity, reviewed promotion, ChEBI structure, empty synonym surface, and final SSSOM row pass.
data/ingredients/mapped/Marmite.yaml	pass_with_minor	minor	2026-09-17T01:51:35Z	reports/yaml_record_review/Marmite.md	The exact active MeSH C008328 identity, occurrence count, and final SSSOM row pass, but ingredient_type is absent.
